PROLIFIC_PID,excluded,exclusion_reason,percent_missing,n_missing_items,percent_identical_responses,response_sd,completion_time_minutes,bottom_completion_percentile,littles_mcar_p_value,missing_pattern_systematic
66cfb812269143794dc55575,False,,0.0,0,59.375,0.5811209967839966,28.816666666666663,16.06217616580311,0.8105445574699165,False
655f8b959477c803eb906622,False,,0.0,0,56.25,0.7398506824069736,42.11666666666667,62.69430051813471,0.8105445574699165,False
677d3cc83d0aa6a39541f5d6,False,,0.0,0,53.125,0.60157722803504,38.88333333333333,55.181347150259064,0.8105445574699165,False
664993e12a5b629050529e17,False,,0.0,0,37.5,0.8798826901281197,40.86666666666667,60.62176165803108,0.8105445574699165,False
66dd097265650e0dec23231f,False,,0.0,0,37.5,0.8607714094664383,31.28333333333333,29.274611398963728,0.8105445574699165,False
66439d339e8b25efa8cb4b9a,False,,0.0,0,46.875,0.7378040652569471,45.016666666666666,67.7461139896373,0.8105445574699165,False
66243f204cef464daff99f8d,False,,0.0,0,40.625,0.8706690049203728,30.433333333333334,25.129533678756474,0.8105445574699165,False
66ee186efc9a208ef9446a30,False,,0.0,0,53.125,0.802591568487018,39.66666666666666,57.77202072538859,0.8105445574699165,False
56c15833eb5b22000d5babba,False,,0.0,0,40.625,0.777065405973841,38.25,53.36787564766839,0.8105445574699165,False
65d5d1d59bfc5f7fcbbd742d,False,,0.0,0,46.875,0.7803018439949604,32.666666666666664,33.41968911917098,0.8105445574699165,False
60a1e1f4a3707c983a98f185,False,,0.0,0,59.375,0.7071067811865476,29.9,22.409326424870464,0.8105445574699165,False
6773f4dfb59cda6e2414cb19,False,,0.0,0,59.375,0.564400909900732,44.48333333333333,66.580310880829,0.8105445574699165,False
67529d0aecb73bfe140d521f,False,,0.0,0,46.875,0.8327955253822958,50.3,78.49740932642486,0.8105445574699165,False
5e375b7e76397a6f27f9547f,False,,0.0,0,43.75,1.7177324700632743,25.116666666666667,4.66321243523316,0.8105445574699165,False
6779d0e560ce37d982f31caf,False,,0.0,0,100.0,0.0,34.833333333333336,40.41450777202072,0.8105445574699165,False
66dd9c5b1c02410a87c068e5,False,,0.0,0,43.75,1.0080322575483707,40.15,58.549222797927456,0.8105445574699165,False
6751f6e990f3b3698bf1748b,False,,0.0,0,46.875,0.8273305303514508,46.43333333333333,71.76165803108807,0.8105445574699165,False
674e0771f3216542d0539c7b,False,,0.0,0,46.875,0.9979818344716921,28.683333333333334,15.025906735751294,0.8105445574699165,False
676379302839a2e46a4d6de5,False,,0.0,0,50.0,0.508000508000762,24.016666666666666,2.0725388601036268,0.8105445574699165,False
673f18bb08e7ff5ef549e488,False,,0.0,0,100.0,0.0,60.13333333333333,87.56476683937824,0.8105445574699165,False
678fa1020e5289062a7e76f0,False,,0.0,0,46.875,0.895778630487862,47.73333333333333,74.61139896373057,0.8105445574699165,False
60d3d517873ac00f2ed811e5,False,,0.0,0,40.625,0.9482581654734625,28.23333333333333,11.398963730569948,0.8105445574699165,False
678a5c44e1295faaebfc8ee4,False,,0.0,0,28.125,1.189673308368798,45.53333333333333,69.4300518134715,0.8105445574699165,False
6766b76b0b5bf9820e277b72,False,,0.0,0,43.75,0.7288689868556626,46.06666666666667,71.24352331606217,0.8105445574699165,False
66a508e29deb15f57d4458f1,False,,0.0,0,34.375,0.8798826901281197,39.7,58.03108808290155,0.8105445574699165,False
67683d2ef4617ea5d90b7539,False,,0.0,0,50.0,0.6189220598177385,37.1,49.99999999999999,0.8105445574699165,False
66bfd3867e3dd5e2c19650b9,False,,0.0,0,100.0,0.0,45.88333333333333,70.46632124352331,0.8105445574699165,False
678ba680eefc2d7fd8559a03,False,,0.0,0,37.5,0.89746506805953,50.11666666666667,78.23834196891191,0.8105445574699165,False
5e4e844553bc702cdf68404d,False,,0.0,0,34.375,1.0273478224959143,39.03333333333333,55.95854922279792,0.8105445574699165,False
67352f08f3ab886418574a6a,False,,0.0,0,68.75,0.646797320799606,26.08333333333333,5.699481865284974,0.8105445574699165,False
6776957e09a543d5a21c521a,False,,0.0,0,50.0,0.672021505032247,52.75,81.86528497409326,0.8105445574699165,False
677f7658861507001fe69579,False,,0.0,0,65.625,0.5526694748103036,29.2,17.616580310880828,0.8105445574699165,False
667af5cc382d3037050e3632,False,,0.0,0,37.5,0.8607714094664383,39.75,58.2901554404145,0.8105445574699165,False
678e9a84c6c7879d007bbf4e,False,,0.0,0,65.625,0.5535807194106618,39.36666666666667,56.47668393782383,0.8105445574699165,False
6761312f87e4c57c3259eb11,False,,0.0,0,46.875,0.9283830897266078,37.43333333333333,51.03626943005181,0.8105445574699165,False
651b43625c3bc6e2217a7e24,False,,0.0,0,31.25,1.3663584756098845,28.616666666666667,14.507772020725387,0.8105445574699165,False
6655fd511b6c8d1fd05de12d,False,,0.0,0,90.625,0.421211769587116,50.93333333333333,79.79274611398964,0.8105445574699165,False
66ace0fa42d9a6710036025c,False,,0.0,0,75.0,0.594836654184399,28.45,12.953367875647666,0.8105445574699165,False
67704d25c22e3bfcf98ab4fc,False,,0.0,0,37.5,0.915810939779251,30.85,27.2020725388601,0.8105445574699165,False
67719f52af5175c7f6b1c990,False,,0.0,0,59.375,0.564400909900732,45.4,69.17098445595855,0.8105445574699165,False
667998e5c55fe7def1eb7496,False,,0.0,0,50.0,0.7156093726283553,24.25,3.10880829015544,0.8105445574699165,False
67147a6a2c208253099ab82b,False,,0.0,0,68.75,0.47092907485988494,32.45,32.64248704663212,0.8105445574699165,False
651d64f5eb4ac4993ecc5abd,False,,0.0,0,37.5,1.0234153762075615,26.266666666666666,6.735751295336787,0.8105445574699165,False
678dbad423480901e47ad481,False,,0.0,0,28.125,1.157026221578126,28.65,14.766839378238341,0.8105445574699165,False
64013a8e233aaa42388c821f,False,,0.0,0,31.25,1.1247759633553411,35.1,41.96891191709844,0.8105445574699165,False
6636a7456e7f277f59dda9bd,False,,0.0,0,37.5,0.8400268812903089,32.71666666666667,33.80829015544041,0.8105445574699165,False
669adbdb7e97d6e53cb2d924,False,,0.0,0,37.5,0.9979818344716921,36.25,45.85492227979274,0.8105445574699165,False
63d7fb6ee49281f6c41d6630,False,,0.0,0,96.875,0.1767766952966369,30.4,24.87046632124352,0.8105445574699165,False
674e978e575eccb8dd86167b,False,,0.0,0,40.625,0.842423539174232,45.96666666666667,70.72538860103626,0.8105445574699165,False
5e7987df47422a5443426cd7,False,,0.0,0,34.375,1.0035220234817486,28.35,12.564766839378237,0.8105445574699165,False
6647e8618c77f7b938865d25,False,,0.0,0,43.75,0.762000762001143,33.06666666666667,36.52849740932642,0.8105445574699165,False
61008f090e777a2b47f1ad76,False,,0.0,0,75.0,0.5922891621605981,24.166666666666668,2.849740932642487,0.8105445574699165,False
61140d2c5d85c524932a2c59,False,,0.0,0,25.0,1.3466655355046884,29.78333333333333,20.98445595854922,0.8105445574699165,False
663a80393a72dac091c817b5,False,,0.0,0,46.875,0.7343803620257232,27.066666666666663,8.54922279792746,0.8105445574699165,False
6643bef326f3a4026c0ab2b6,False,,0.0,0,43.75,0.8224422717264602,30.466666666666665,25.388601036269428,0.8105445574699165,False
5ec0260375bf15077a00e645,False,,0.0,0,40.625,0.7666169923131275,32.88333333333333,35.233160621761655,0.8105445574699165,False
671d2abf2ba7384f9b45678a,False,,0.0,0,50.0,1.481063262354709,36.96666666666667,49.74093264248704,0.8105445574699165,False
675aaec58dfc729c338a52eb,False,,0.0,0,56.25,0.7071067811865476,29.866666666666667,22.020725388601033,0.8105445574699165,False
668ddafedbce64d6094e759e,False,,0.0,0,40.625,0.7803018439949604,31.08333333333333,28.49740932642487,0.8105445574699165,False
673d1231929c7a0a6138a5c1,False,,0.0,0,31.25,1.1845783243211963,29.98333333333333,23.3160621761658,0.8105445574699165,False
66972752027327f711a5e612,False,,0.0,0,50.0,0.7513428837969107,33.05,36.13989637305699,0.8105445574699165,False
5d27851db6eb920018a5fb27,False,,0.0,0,40.625,0.8793096632421185,36.75,48.96373056994818,0.8105445574699165,False
6786d6d81286c8386e009009,False,,0.0,0,59.375,0.49899091723584604,45.833333333333336,70.20725388601036,0.8105445574699165,False
672ff021dad78d519a50f64a,False,,0.0,0,40.625,0.8513509188911317,50.98333333333333,80.05181347150258,0.8105445574699165,False
66370a20a4b5b1a460904760,False,,0.0,0,43.75,0.7184212081070996,35.95,44.30051813471502,0.8105445574699165,False
6705779b28e9a54f7b3b3535,False,,0.0,0,56.25,0.8327955253822958,29.08333333333333,17.357512953367873,0.8105445574699165,False
6535d3f1b4ff80adff474548,False,,0.0,0,31.25,1.4888699980077986,24.966666666666665,4.404145077720207,0.8105445574699165,False
6761934aa62aae0c93863233,False,,0.0,0,37.5,0.856074122506811,30.78333333333333,26.943005181347147,0.8105445574699165,False
5eddaa6d115bb4ac7e59f153,False,,0.0,0,62.5,0.5679618342470648,27.216666666666665,9.585492227979273,0.8105445574699165,False
62861bcc5f0edf6340c914df,False,,0.0,0,56.25,0.5670736994828461,29.766666666666666,20.72538860103627,0.8105445574699165,False
63d5decffe6025fec6a381b0,False,,0.0,0,53.125,0.6890561567076912,35.13333333333333,42.22797927461139,0.8105445574699165,False
66e2a683a6aed2b156557f9d,False,,0.0,0,34.375,1.1635422833577171,34.96666666666667,41.321243523316056,0.8105445574699165,False
60641cdc8536a607a60e0612,False,,0.0,0,31.25,1.0234153762075615,36.95,49.48186528497409,0.8105445574699165,False
66c4a2414f979ae2a78a8adc,False,,0.0,0,96.875,0.3535533905932738,38.15,52.84974093264248,0.8105445574699165,False
6757688470f9e929a8ea7d90,False,,0.0,0,62.5,1.1976960409267507,52.03333333333333,81.34715025906735,0.8105445574699165,False
66ae394dd6f0020399d3b887,False,,0.0,0,59.375,0.646797320799606,24.816666666666663,3.8860103626943,0.8105445574699165,False
610b06f1534fdc7ce455d168,False,,0.0,0,62.5,0.6712710620231424,32.86666666666667,34.9740932642487,0.8105445574699165,False
653d3b418bce22526d2639b4,False,,0.0,0,40.625,1.0472698761772856,28.916666666666668,16.580310880829014,0.8105445574699165,False
678c417ed431a331d3f547ec,False,,0.0,0,40.625,0.75067174218571,26.2,6.21761658031088,0.8105445574699165,False
666640831e2f8d963f8c528f,False,,0.0,0,34.375,1.0993949949125246,40.38333333333333,59.585492227979266,0.8105445574699165,False
5f1273be29b0711c3cff250f,False,,0.0,0,59.375,0.640532792341279,32.8,34.45595854922279,0.8105445574699165,False
6110b58d7063061e373e2fbc,False,,0.0,0,50.0,0.777065405973841,39.45,56.73575129533678,0.8105445574699165,False
5e80b109ca1800791e1ca40c,False,,0.0,0,53.125,0.6890561567076912,36.4,46.6321243523316,0.8105445574699165,False
6783e8710446ee858344b1b2,False,,0.0,0,43.75,0.9152604071537377,31.716666666666665,30.829015544041447,0.8105445574699165,False
6699c7aea5e77f24097879b7,False,,0.0,0,46.875,0.8607714094664383,27.933333333333334,11.139896373056994,0.8105445574699165,False
5eec6fe1a0f1c4000a8103b2,False,,0.0,0,37.5,1.0035220234817486,29.566666666666663,19.170984455958546,0.8105445574699165,False
