PROLIFIC_PID,task,condition,rt,accuracy_or_d_prime,efficiency_score
67855ba77a8e1aaf8e477978,MRT,angle_100,2.6522409090909087,0.9166666666666666,2.8933537190082643
67855ba77a8e1aaf8e477978,MRT,angle_150,3.370252380952381,0.875,3.8517170068027213
677c4a2cd686c6b6cfd1ba2a,MRT,angle_0,1.597140909090909,0.9565217391304348,1.6697382231404958
677c4a2cd686c6b6cfd1ba2a,MRT,angle_50,2.156595,0.8695652173913043,2.48008425
677c4a2cd686c6b6cfd1ba2a,MRT,angle_100,3.3722849999999998,0.8333333333333334,4.046741999999999
677c4a2cd686c6b6cfd1ba2a,MRT,angle_150,3.18182,0.8333333333333334,3.818184
6659f937e570ab09f05021a3,MRT,angle_0,1.695083333333333,1.0,1.695083333333333
6659f937e570ab09f05021a3,MRT,angle_50,1.4517318181818182,0.9565217391304348,1.5177196280991736
6659f937e570ab09f05021a3,MRT,angle_100,1.935436363636364,1.0,1.935436363636364
6659f937e570ab09f05021a3,MRT,angle_150,2.432619047619048,0.875,2.7801360544217695
663b638be7226d4e3fcc255f,MRT,angle_0,3.210536842105263,0.7916666666666666,4.055414958448754
663b638be7226d4e3fcc255f,MRT,angle_50,3.862066666666666,0.782608695652174,4.934862962962962
663b638be7226d4e3fcc255f,MRT,angle_100,3.886623076923077,0.5652173913043478,6.876333136094675
663b638be7226d4e3fcc255f,MRT,angle_150,5.127205882352942,0.8095238095238095,6.333607266435987
63ebd39a63bb79b50d438ab7,MRT,angle_0,1.725311111111111,0.75,2.3004148148148147
63ebd39a63bb79b50d438ab7,MRT,angle_50,2.5004565217391312,0.9583333333333334,2.609172022684311
63ebd39a63bb79b50d438ab7,MRT,angle_100,3.056878571428571,0.6086956521739131,5.022014795918366
63ebd39a63bb79b50d438ab7,MRT,angle_150,2.689088235294118,0.7391304347826086,3.638178200692042
655fd5be8c6f7bfe39e75e96,MRT,angle_0,2.0101590909090907,0.9565217391304348,2.101529958677686
655fd5be8c6f7bfe39e75e96,MRT,angle_50,2.2691350000000003,0.8695652173913043,2.6095052500000007
655fd5be8c6f7bfe39e75e96,MRT,angle_100,3.02185,0.8695652173913043,3.4751275
655fd5be8c6f7bfe39e75e96,MRT,angle_150,3.272695,0.8333333333333334,3.927234
66ee186efc9a208ef9446a30,MRT,angle_0,2.9679375,1.0,2.9679375
66ee186efc9a208ef9446a30,MRT,angle_50,3.5821391304347823,1.0,3.5821391304347823
66ee186efc9a208ef9446a30,MRT,angle_100,3.4283956521739123,1.0,3.4283956521739123
66ee186efc9a208ef9446a30,MRT,angle_150,3.729769565217391,0.9583333333333334,3.891933459357277
5d91daf3704e790018f47229,MRT,angle_0,1.4552173913043476,1.0,1.4552173913043476
5d91daf3704e790018f47229,MRT,angle_50,1.9530416666666663,1.0,1.9530416666666663
5d91daf3704e790018f47229,MRT,angle_100,2.5244705882352942,0.7083333333333334,3.5639584775086504
5d91daf3704e790018f47229,MRT,angle_150,2.1960625000000005,0.6956521739130435,3.1568398437500007
66625801c143ca548bcac338,MRT,angle_0,1.243545,0.8695652173913043,1.43007675
66625801c143ca548bcac338,MRT,angle_50,1.4578150000000003,0.8695652173913043,1.6764872500000003
66625801c143ca548bcac338,MRT,angle_100,1.6209909090909091,0.9565217391304348,1.6946723140495867
66625801c143ca548bcac338,MRT,angle_150,1.7147888888888891,0.782608695652174,2.1911191358024693
653d3b418bce22526d2639b4,MRT,angle_0,1.9712238095238095,0.9130434782608696,2.158959410430839
653d3b418bce22526d2639b4,MRT,angle_50,2.2123727272727267,0.9166666666666666,2.4134975206611564
653d3b418bce22526d2639b4,MRT,angle_100,2.713108333333334,1.0,2.713108333333334
653d3b418bce22526d2639b4,MRT,angle_150,2.253804761904762,0.9545454545454546,2.3611287981859412
6779d0e560ce37d982f31caf,MRT,angle_0,2.5923739130434784,0.9583333333333334,2.705085822306238
6779d0e560ce37d982f31caf,MRT,angle_50,2.8299571428571424,0.9130434782608696,3.0994768707482985
6779d0e560ce37d982f31caf,MRT,angle_100,3.3881478260869566,1.0,3.3881478260869566
6779d0e560ce37d982f31caf,MRT,angle_150,3.4955291666666675,1.0,3.4955291666666675
678b95e7567348686a870e6b,MRT,angle_0,1.2926625,1.0,1.2926625
678b95e7567348686a870e6b,MRT,angle_50,1.3879818181818182,0.9565217391304348,1.4510719008264463
678b95e7567348686a870e6b,MRT,angle_100,1.88443,0.8695652173913043,2.1670945
678b95e7567348686a870e6b,MRT,angle_150,2.406175,0.8333333333333334,2.88741
67094b39bddd9489c48cdc8f,MRT,angle_0,2.115086956521739,1.0,2.115086956521739
67094b39bddd9489c48cdc8f,MRT,angle_50,2.684117647058823,0.7083333333333334,3.7893425605536324
67094b39bddd9489c48cdc8f,MRT,angle_100,2.8294375,0.6666666666666666,4.2441562500000005
67094b39bddd9489c48cdc8f,MRT,angle_150,3.0638749999999995,0.3333333333333333,9.191624999999998
654e6dcbb060f1ea2d712339,MRT,angle_0,2.525621739130435,1.0,2.525621739130435
654e6dcbb060f1ea2d712339,MRT,angle_50,3.923221052631579,0.8260869565217391,4.749162326869806
654e6dcbb060f1ea2d712339,MRT,angle_100,4.409433333333333,0.625,7.055093333333334
654e6dcbb060f1ea2d712339,MRT,angle_150,4.753888888888889,0.75,6.338518518518518
65cba5349f4e1e5dfbe80fe8,MRT,angle_0,1.4882916666666668,1.0,1.4882916666666668
65cba5349f4e1e5dfbe80fe8,MRT,angle_50,1.6265454545454543,0.9166666666666666,1.7744132231404957
65cba5349f4e1e5dfbe80fe8,MRT,angle_100,2.3789545454545458,0.9565217391304348,2.487088842975207
65cba5349f4e1e5dfbe80fe8,MRT,angle_150,2.882916666666667,1.0,2.882916666666667
672d770786fa273d84b761d2,MRT,angle_0,1.8518521739130436,1.0,1.8518521739130436
672d770786fa273d84b761d2,MRT,angle_50,2.541536363636364,0.9565217391304348,2.657060743801653
672d770786fa273d84b761d2,MRT,angle_100,2.578859090909091,0.9565217391304348,2.696079958677686
672d770786fa273d84b761d2,MRT,angle_150,3.083259090909092,0.9166666666666666,3.3635553719008273
66fb8a3730fd6deba2e671e3,MRT,angle_0,2.02685,0.9565217391304348,2.1189795454545455
66fb8a3730fd6deba2e671e3,MRT,angle_50,3.056209523809524,0.875,3.4928108843537418
66fb8a3730fd6deba2e671e3,MRT,angle_100,3.8295,0.9545454545454546,4.011857142857143
66fb8a3730fd6deba2e671e3,MRT,angle_150,3.729722222222224,0.75,4.972962962962965
67813733b9f7bd24cb2745b4,MRT,angle_0,1.8179130434782604,1.0,1.8179130434782604
67813733b9f7bd24cb2745b4,MRT,angle_50,2.2312608695652174,1.0,2.2312608695652174
67813733b9f7bd24cb2745b4,MRT,angle_100,3.3512500000000003,0.8695652173913043,3.8539375000000002
67813733b9f7bd24cb2745b4,MRT,angle_150,2.6220434782608697,0.9583333333333334,2.736045368620038
5f81fc9446ee002f681ea5e3,MRT,angle_0,1.6498272727272727,0.9565217391304348,1.7248194214876031
5f81fc9446ee002f681ea5e3,MRT,angle_50,2.5270956521739136,0.9583333333333334,2.636969376181475
5f81fc9446ee002f681ea5e3,MRT,angle_100,2.864904347826087,0.9583333333333334,2.9894654064272213
5f81fc9446ee002f681ea5e3,MRT,angle_150,2.842763636363636,0.9565217391304348,2.971980165289256
66969c9921e4f92ad108ed4c,MRT,angle_0,1.464505,0.9090909090909092,1.6109554999999998
66969c9921e4f92ad108ed4c,MRT,angle_50,2.134678260869565,0.9583333333333334,2.227490359168242
66969c9921e4f92ad108ed4c,MRT,angle_100,2.68987,0.8333333333333334,3.2278439999999997
66969c9921e4f92ad108ed4c,MRT,angle_150,2.5387157894736845,0.7916666666666666,3.2067988919667596
66dd097265650e0dec23231f,MRT,angle_0,2.0178,0.9565217391304348,2.1095181818181814
66dd097265650e0dec23231f,MRT,angle_50,2.492391304347826,0.9583333333333334,2.600756143667297
66dd097265650e0dec23231f,MRT,angle_100,3.05526,0.8333333333333334,3.666312
66dd097265650e0dec23231f,MRT,angle_150,3.009,0.9090909090909092,3.3098999999999994
67896102d98295a520a25ebb,MRT,angle_0,2.2167,1.0,2.2167
67896102d98295a520a25ebb,MRT,angle_50,2.515718181818181,0.9565217391304348,2.6300690082644618
67896102d98295a520a25ebb,MRT,angle_100,3.064290909090909,0.9166666666666666,3.342862809917355
67896102d98295a520a25ebb,MRT,angle_150,2.728683333333333,0.75,3.638244444444444
677fafc0a5ea31abbf20ebad,MRT,angle_0,2.878987499999999,1.0,2.878987499999999
677fafc0a5ea31abbf20ebad,MRT,angle_50,3.0917000000000003,0.9565217391304348,3.2322318181818184
677fafc0a5ea31abbf20ebad,MRT,angle_100,3.853305263157895,0.8260869565217391,4.664527423822714
677fafc0a5ea31abbf20ebad,MRT,angle_150,4.833282352941177,0.7391304347826086,6.539146712802769
590ffed3f128850001ada77b,MRT,angle_0,1.669391304347826,1.0,1.669391304347826
590ffed3f128850001ada77b,MRT,angle_50,1.9873181818181815,0.9166666666666666,2.16798347107438
590ffed3f128850001ada77b,MRT,angle_100,2.7482272727272723,0.9565217391304348,2.8731466942148756
590ffed3f128850001ada77b,MRT,angle_150,2.72755,0.8695652173913043,3.1366825
67842352fc58491ff1f4de9d,MRT,angle_0,2.775839130434783,1.0,2.775839130434783
67842352fc58491ff1f4de9d,MRT,angle_50,2.8506454545454547,0.9565217391304348,2.980220247933884
67842352fc58491ff1f4de9d,MRT,angle_100,3.86425652173913,0.9583333333333334,4.032267674858223
67842352fc58491ff1f4de9d,MRT,angle_150,3.5125000000000006,1.0,3.5125000000000006
6779e07aeb6a0e66e84ae0e7,MRT,angle_0,1.4807304347826085,1.0,1.4807304347826085
6779e07aeb6a0e66e84ae0e7,MRT,angle_50,1.840025,1.0,1.840025
6779e07aeb6a0e66e84ae0e7,MRT,angle_100,2.2321523809523813,0.9130434782608696,2.444738321995465
6779e07aeb6a0e66e84ae0e7,MRT,angle_150,2.460339130434783,0.9583333333333334,2.5673103969754254
6501c0a2e788b5556c24569d,MRT,angle_0,1.58677,0.8695652173913043,1.8247855000000002
6501c0a2e788b5556c24569d,MRT,angle_50,2.455230434782609,1.0,2.455230434782609
6501c0a2e788b5556c24569d,MRT,angle_100,2.770765,0.9090909090909092,3.0478414999999996
6501c0a2e788b5556c24569d,MRT,angle_150,3.295633333333333,0.782608695652174,4.211087037037037
66243f204cef464daff99f8d,MRT,angle_0,1.4254347826086955,1.0,1.4254347826086955
66243f204cef464daff99f8d,MRT,angle_50,2.366104347826087,1.0,2.366104347826087
66243f204cef464daff99f8d,MRT,angle_100,2.9017666666666666,0.9130434782608696,3.1781253968253966
66243f204cef464daff99f8d,MRT,angle_150,3.616961904761904,0.875,4.133670748299319
6643bcf4ed868a9901a9dd7d,MRT,angle_0,1.0341363636363636,0.9565217391304348,1.0811425619834711
6643bcf4ed868a9901a9dd7d,MRT,angle_50,1.3352608695652175,1.0,1.3352608695652175
6643bcf4ed868a9901a9dd7d,MRT,angle_100,1.5719499999999995,0.8695652173913043,1.8077424999999996
6643bcf4ed868a9901a9dd7d,MRT,angle_150,1.6750833333333333,1.0,1.6750833333333333
676e81c9c452593cbf114baf,MRT,angle_0,2.87728,0.8333333333333334,3.452736
676e81c9c452593cbf114baf,MRT,angle_50,3.41524,0.8695652173913043,3.927526
676e81c9c452593cbf114baf,MRT,angle_100,3.8982434782608695,0.9583333333333334,4.067732325141777
676e81c9c452593cbf114baf,MRT,angle_150,3.93165625,0.7272727272727273,5.40602734375
6747d17ec4d287d32e597fa9,MRT,angle_0,1.85645,1.0,1.85645
6747d17ec4d287d32e597fa9,MRT,angle_50,2.1793454545454547,0.9166666666666666,2.3774677685950416
6747d17ec4d287d32e597fa9,MRT,angle_100,1.9963,0.8695652173913043,2.295745
6747d17ec4d287d32e597fa9,MRT,angle_150,2.32870625,0.6666666666666666,3.4930593750000005
5cf398a1e55efc000127adae,MRT,angle_0,1.2617650000000002,0.9090909090909092,1.3879415000000002
5cf398a1e55efc000127adae,MRT,angle_50,1.6231588235294114,0.7391304347826086,2.196038408304498
5cf398a1e55efc000127adae,MRT,angle_100,1.81384,0.4347826086956521,4.171832
5cf398a1e55efc000127adae,MRT,angle_150,1.841494117647059,0.7391304347826086,2.49143321799308
5d76d2f7daf4bf00164d585b,MRT,angle_0,1.8630636363636368,1.0,1.8630636363636368
5d76d2f7daf4bf00164d585b,MRT,angle_50,4.6335500000000005,0.9523809523809524,4.8652275000000005
5d76d2f7daf4bf00164d585b,MRT,angle_100,5.304660000000001,0.6818181818181818,7.780168000000002
5d76d2f7daf4bf00164d585b,MRT,angle_150,5.7643466666666665,0.7142857142857143,8.070085333333333
610b002738dd01f26e493999,MRT,angle_0,2.945913043478261,0.9583333333333334,3.0739962192816637
610b002738dd01f26e493999,MRT,angle_50,3.670677272727272,0.9166666666666666,4.004375206611569
610b002738dd01f26e493999,MRT,angle_100,3.97619,0.9090909090909092,4.373809
610b002738dd01f26e493999,MRT,angle_150,3.938821052631578,0.8260869565217391,4.7680465373961205
678553764d429ce5b3d40f4c,MRT,angle_0,1.58197,0.8695652173913043,1.8192655000000002
678553764d429ce5b3d40f4c,MRT,angle_50,2.193095,0.8333333333333334,2.631714
678553764d429ce5b3d40f4c,MRT,angle_100,2.391190476190476,0.875,2.7327891156462583
678553764d429ce5b3d40f4c,MRT,angle_150,2.0402764705882355,0.7391304347826086,2.760374048442907
5ec0ba1bfa01894cceaa1b8e,MRT,angle_0,1.7778695652173913,0.9583333333333334,1.8551682419659734
5ec0ba1bfa01894cceaa1b8e,MRT,angle_50,1.978,0.9166666666666666,2.157818181818182
5ec0ba1bfa01894cceaa1b8e,MRT,angle_100,2.338761904761905,0.9130434782608696,2.561501133786848
5ec0ba1bfa01894cceaa1b8e,MRT,angle_150,2.3926818181818184,0.9565217391304348,2.501440082644628
678e9a84c6c7879d007bbf4e,MRT,angle_0,1.6393052631578946,0.8636363636363636,1.8981429362880884
678e9a84c6c7879d007bbf4e,MRT,angle_50,2.093700000000001,0.9130434782608696,2.293100000000001
678e9a84c6c7879d007bbf4e,MRT,angle_100,2.571211111111112,0.782608695652174,3.285436419753087
678e9a84c6c7879d007bbf4e,MRT,angle_150,3.3151,0.9130434782608696,3.6308238095238097
678969200a76abe09fd2a75c,MRT,angle_0,2.7641666666666667,0.9545454545454546,2.895793650793651
678969200a76abe09fd2a75c,MRT,angle_50,3.4180000000000006,0.7916666666666666,4.317473684210527
678969200a76abe09fd2a75c,MRT,angle_100,3.729145,0.8333333333333334,4.474974
678969200a76abe09fd2a75c,MRT,angle_150,4.1452833333333325,0.5217391304347826,7.9451263888888874
677fe9d3bafd440269d2ef89,MRT,angle_0,1.7391052631578947,0.9047619047619048,1.922168975069252
677fe9d3bafd440269d2ef89,MRT,angle_50,2.895380952380952,0.875,3.3090068027210884
677fe9d3bafd440269d2ef89,MRT,angle_100,3.067380952380952,0.875,3.5055782312925166
677fe9d3bafd440269d2ef89,MRT,angle_150,3.085473684210526,0.8260869565217391,3.735047091412742
6636a7456e7f277f59dda9bd,MRT,angle_0,1.3353666666666668,0.9545454545454546,1.3989555555555557
6636a7456e7f277f59dda9bd,MRT,angle_50,2.4199043478260878,1.0,2.4199043478260878
6636a7456e7f277f59dda9bd,MRT,angle_100,3.513516666666667,0.8571428571428571,4.099102777777778
6636a7456e7f277f59dda9bd,MRT,angle_150,2.258318181818182,0.9565217391304348,2.3609690082644628
6773f4dfb59cda6e2414cb19,MRT,angle_0,1.5305318181818182,0.9166666666666666,1.6696710743801653
6773f4dfb59cda6e2414cb19,MRT,angle_50,2.214265217391304,0.9583333333333334,2.310537618147448
6773f4dfb59cda6e2414cb19,MRT,angle_100,2.996295652173913,0.9583333333333334,3.1265693761814743
6773f4dfb59cda6e2414cb19,MRT,angle_150,3.402634999999999,0.8333333333333334,4.083161999999999
66463d3560eac977430ac716,MRT,angle_0,2.243935,0.8695652173913043,2.58052525
66463d3560eac977430ac716,MRT,angle_50,3.7789523809523806,0.875,4.318802721088435
66463d3560eac977430ac716,MRT,angle_100,3.8114117647058814,0.7391304347826086,5.156615916955016
66463d3560eac977430ac716,MRT,angle_150,3.955983333333334,0.75,5.274644444444445
657ca800404c8884226c8f42,MRT,angle_0,2.167958333333333,1.0,2.167958333333333
657ca800404c8884226c8f42,MRT,angle_50,2.831090909090909,0.9166666666666666,3.0884628099173552
657ca800404c8884226c8f42,MRT,angle_100,2.833681818181818,1.0,2.833681818181818
657ca800404c8884226c8f42,MRT,angle_150,2.878888888888888,0.782608695652174,3.678580246913579
564e93659b124900127eb55b,MRT,angle_0,1.5583999999999998,1.0,1.5583999999999998
564e93659b124900127eb55b,MRT,angle_50,1.8492500000000005,1.0,1.8492500000000005
564e93659b124900127eb55b,MRT,angle_100,2.3023800000000003,0.8695652173913043,2.6477370000000002
564e93659b124900127eb55b,MRT,angle_150,2.266613043478261,0.9583333333333334,2.365161436672968
65de5ddcc637719fe458fc76,MRT,angle_0,2.9691227272727274,0.9166666666666666,3.239042975206612
65de5ddcc637719fe458fc76,MRT,angle_50,3.335168421052631,0.8636363636363636,3.8617739612188355
65de5ddcc637719fe458fc76,MRT,angle_100,3.738835294117647,0.7391304347826086,5.058424221453287
65de5ddcc637719fe458fc76,MRT,angle_150,4.43071,0.8333333333333334,5.316852
57dd186e6598aa0001992616,MRT,angle_0,2.876909090909091,0.9565217391304348,3.007677685950413
57dd186e6598aa0001992616,MRT,angle_50,3.3329571428571425,0.875,3.80909387755102
57dd186e6598aa0001992616,MRT,angle_100,3.34574375,0.6956521739130435,4.809506640625
57dd186e6598aa0001992616,MRT,angle_150,3.3658363636363635,0.9166666666666666,3.6718214876033057
5da6139c002c29001335b5a2,MRT,angle_0,1.7694090909090912,0.9166666666666666,1.9302644628099177
5da6139c002c29001335b5a2,MRT,angle_50,1.9056631578947367,0.8636363636363636,2.2065573407202215
5da6139c002c29001335b5a2,MRT,angle_100,2.346036842105263,0.8636363636363636,2.716463711911357
5da6139c002c29001335b5a2,MRT,angle_150,2.439428571428572,0.9130434782608696,2.671755102040817
6787a95f87a6e4a695780b13,MRT,angle_0,3.140919047523809,0.875,3.589621768598639
6787a95f87a6e4a695780b13,MRT,angle_50,3.890628571357144,0.5833333333333334,6.669648979469389
6787a95f87a6e4a695780b13,MRT,angle_100,4.728071428714285,0.6086956521739131,7.76754591860204
6787a95f87a6e4a695780b13,MRT,angle_150,4.274269230615384,0.6190476190476191,6.904588757147928
675c3fae9f1afa4c4207dab3,MRT,angle_0,1.6369130434782608,1.0,1.6369130434782608
675c3fae9f1afa4c4207dab3,MRT,angle_50,1.8184090909090915,0.9565217391304348,1.9010640495867774
675c3fae9f1afa4c4207dab3,MRT,angle_100,1.8135652173913044,1.0,1.8135652173913044
675c3fae9f1afa4c4207dab3,MRT,angle_150,2.18185,0.8695652173913043,2.5091275
6739ff11a2162a865c36fa64,MRT,angle_0,2.715666666666667,0.782608695652174,3.470018518518519
6739ff11a2162a865c36fa64,MRT,angle_50,3.329710000000001,0.8333333333333334,3.9956520000000006
6739ff11a2162a865c36fa64,MRT,angle_100,4.26310625,0.7272727272727273,5.86177109375
6739ff11a2162a865c36fa64,MRT,angle_150,4.826913333333334,0.6818181818181818,7.07947288888889
5f4d3cb5fdda0b2c403fb801,MRT,angle_0,2.1050294117647064,0.7727272727272727,2.7241557093425612
5f4d3cb5fdda0b2c403fb801,MRT,angle_50,3.5150750000000004,0.8695652173913043,4.042336250000001
5f4d3cb5fdda0b2c403fb801,MRT,angle_100,3.9919950000000006,0.8333333333333334,4.790394000000001
5f4d3cb5fdda0b2c403fb801,MRT,angle_150,4.5686687500000005,0.6666666666666666,6.853003125000001
677b43188ec54f1186b62411,MRT,angle_0,2.625086956521739,0.9583333333333334,2.7392211720226842
677b43188ec54f1186b62411,MRT,angle_50,2.788761904761905,0.875,3.187156462585034
677b43188ec54f1186b62411,MRT,angle_100,2.9802,0.8695652173913043,3.42723
677b43188ec54f1186b62411,MRT,angle_150,3.5263076923076926,0.5652173913043478,6.238852071005918
5e80b109ca1800791e1ca40c,MRT,angle_0,2.4144666666666668,0.75,3.219288888888889
5e80b109ca1800791e1ca40c,MRT,angle_50,4.0381,0.7083333333333334,5.700847058823529
5e80b109ca1800791e1ca40c,MRT,angle_100,3.635194444444444,0.8571428571428571,4.2410601851851855
5e80b109ca1800791e1ca40c,MRT,angle_150,3.516954545454545,0.4782608695652174,7.353632231404957
6751f6e990f3b3698bf1748b,MRT,angle_0,2.071860869565217,1.0,2.071860869565217
6751f6e990f3b3698bf1748b,MRT,angle_50,3.583409523809524,0.875,4.095325170068027
6751f6e990f3b3698bf1748b,MRT,angle_100,3.5592625,1.0,3.5592625
6751f6e990f3b3698bf1748b,MRT,angle_150,3.299114285714285,0.9130434782608696,3.6133156462585023
5b8bf5dd7b334200011da4aa,MRT,angle_0,1.6267299999999998,0.8333333333333334,1.9520759999999997
5b8bf5dd7b334200011da4aa,MRT,angle_50,1.781936363636364,0.9565217391304348,1.8629334710743806
5b8bf5dd7b334200011da4aa,MRT,angle_100,2.929486956521739,0.9583333333333334,3.05685595463138
5b8bf5dd7b334200011da4aa,MRT,angle_150,3.243523809523809,0.875,3.706884353741496
6738c218706186b3fe8e8f56,MRT,angle_0,2.7598388888888885,0.782608695652174,3.5264608024691353
6738c218706186b3fe8e8f56,MRT,angle_50,3.4755187500000004,0.6956521739130435,4.996058203125001
6738c218706186b3fe8e8f56,MRT,angle_100,4.049136842105263,0.8260869565217391,4.901586703601107
6738c218706186b3fe8e8f56,MRT,angle_150,4.274780000000001,0.6521739130434783,6.554662666666667
6111ec391b7048bb53089f5d,MRT,angle_0,1.4524947368421053,0.8636363636363636,1.6818360110803323
6111ec391b7048bb53089f5d,MRT,angle_50,1.5249117647058823,0.7727272727272727,1.9734152249134949
6111ec391b7048bb53089f5d,MRT,angle_100,3.4543117647058823,0.7727272727272727,4.470285813148789
6111ec391b7048bb53089f5d,MRT,angle_150,2.97963125,0.7619047619047619,3.9107660156250006
5c2c62542c45d400014a32e6,MRT,angle_0,1.4849090909090903,0.9565217391304348,1.5524049586776854
5c2c62542c45d400014a32e6,MRT,angle_50,1.6003045454545457,0.9565217391304348,1.673045661157025
5c2c62542c45d400014a32e6,MRT,angle_100,2.345166666666666,1.0,2.345166666666666
5c2c62542c45d400014a32e6,MRT,angle_150,2.8097450000000004,0.8695652173913043,3.2312067500000006
6778cbf3f0597689c7b5cb4a,MRT,angle_0,2.6917647058823526,0.7391304347826086,3.641799307958477
6778cbf3f0597689c7b5cb4a,MRT,angle_50,2.747533333333333,0.5,5.495066666666666
6778cbf3f0597689c7b5cb4a,MRT,angle_100,2.677176923076923,0.5416666666666666,4.942480473372782
6778cbf3f0597689c7b5cb4a,MRT,angle_150,2.750058823529411,0.7083333333333334,3.882435986159168
610466e3fb619bdbdf8eb32d,MRT,angle_0,1.604471428571428,0.875,1.8336816326530607
610466e3fb619bdbdf8eb32d,MRT,angle_50,2.665811111111111,0.6,4.443018518518519
610466e3fb619bdbdf8eb32d,MRT,angle_100,2.8653416666666662,0.631578947368421,4.536790972222222
610466e3fb619bdbdf8eb32d,MRT,angle_150,2.239825,0.5333333333333333,4.199671875000001
67719f52af5175c7f6b1c990,MRT,angle_0,2.996745833333333,1.0,2.996745833333333
67719f52af5175c7f6b1c990,MRT,angle_50,3.732671428571429,0.9130434782608696,4.0881639455782315
67719f52af5175c7f6b1c990,MRT,angle_100,5.0246625,0.6956521739130435,7.22295234375
67719f52af5175c7f6b1c990,MRT,angle_150,5.48901875,0.7619047619047619,7.2043371093749995
6786d6d81286c8386e009009,MRT,angle_0,1.8168,0.9130434782608696,1.9898285714285713
6786d6d81286c8386e009009,MRT,angle_50,2.536231818181818,0.9166666666666666,2.766798347107438
6786d6d81286c8386e009009,MRT,angle_100,2.311726315789474,0.8636363636363636,2.676735734072022
6786d6d81286c8386e009009,MRT,angle_150,2.814409523809524,0.875,3.2164680272108845
674e978e575eccb8dd86167b,MRT,angle_0,2.8909545454545458,0.9565217391304348,3.0223615702479343
674e978e575eccb8dd86167b,MRT,angle_50,5.012555555555555,0.4090909090909091,12.252913580246911
674e978e575eccb8dd86167b,MRT,angle_100,5.6195,0.5217391304347826,10.770708333333335
674e978e575eccb8dd86167b,MRT,angle_150,5.855916666666666,0.5454545454545454,10.735847222222223
5f974c72a0ed8c0f9ce724ea,MRT,angle_0,1.5313043478260868,1.0,1.5313043478260868
5f974c72a0ed8c0f9ce724ea,MRT,angle_50,1.956434782608696,0.9583333333333334,2.041497164461248
5f974c72a0ed8c0f9ce724ea,MRT,angle_100,1.8948695652173912,1.0,1.8948695652173912
5f974c72a0ed8c0f9ce724ea,MRT,angle_150,1.8780909090909093,0.9565217391304348,1.9634586776859506
676ef830be06454935800ec3,MRT,angle_0,1.22175,1.0,1.22175
676ef830be06454935800ec3,MRT,angle_50,1.203090909090909,0.9565217391304348,1.257776859504132
676ef830be06454935800ec3,MRT,angle_100,1.4911739130434782,1.0,1.4911739130434782
676ef830be06454935800ec3,MRT,angle_150,1.5949545454545453,0.9565217391304348,1.6674524793388428
66d9fc2d2b46f520118ea65f,MRT,angle_0,2.253104545454546,0.9565217391304348,2.3555183884297524
66d9fc2d2b46f520118ea65f,MRT,angle_50,3.29446,0.8695652173913043,3.7886290000000002
66d9fc2d2b46f520118ea65f,MRT,angle_100,3.9240666666666666,0.9130434782608696,4.297787301587301
66d9fc2d2b46f520118ea65f,MRT,angle_150,3.9739421052631583,0.9047619047619048,4.392251800554017
66b0103854c074757187d029,MRT,angle_0,1.7340894736842103,0.7916666666666666,2.1904288088642656
66b0103854c074757187d029,MRT,angle_50,2.145721428571429,0.5833333333333334,3.6783795918367352
66b0103854c074757187d029,MRT,angle_100,2.704058823529412,0.7083333333333334,3.8174948096885815
66b0103854c074757187d029,MRT,angle_150,2.441990909090909,0.4583333333333333,5.327980165289256
664d46ad7cc1780eecfd0c24,MRT,angle_0,2.257695652173913,0.9583333333333334,2.3558563327032136
664d46ad7cc1780eecfd0c24,MRT,angle_50,1.7959166666666668,1.0,1.7959166666666668
664d46ad7cc1780eecfd0c24,MRT,angle_100,1.9727,0.8333333333333334,2.36724
664d46ad7cc1780eecfd0c24,MRT,angle_150,2.329428571428571,0.875,2.6622040816326527
64143c6c286640f3d1348cf8,MRT,angle_0,1.5763272727272728,0.9565217391304348,1.6479785123966944
64143c6c286640f3d1348cf8,MRT,angle_50,1.797438095238095,0.9130434782608696,1.9686226757369611
64143c6c286640f3d1348cf8,MRT,angle_100,2.475318181818182,0.9166666666666666,2.700347107438017
64143c6c286640f3d1348cf8,MRT,angle_150,2.086954545454545,1.0,2.086954545454545
67253dbcd4950a2168aa7741,MRT,angle_0,2.380157894736843,0.8260869565217391,2.8812437673130202
67253dbcd4950a2168aa7741,MRT,angle_50,2.659227272727273,0.9565217391304348,2.780101239669422
67253dbcd4950a2168aa7741,MRT,angle_100,2.9755454545454545,0.9166666666666666,3.2460495867768597
67253dbcd4950a2168aa7741,MRT,angle_150,3.1743809523809525,0.875,3.6278639455782313
6643bef326f3a4026c0ab2b6,MRT,angle_0,1.5977409090909092,0.9565217391304348,1.6703654958677685
6643bef326f3a4026c0ab2b6,MRT,angle_50,2.2194624999999992,1.0,2.2194624999999992
6643bef326f3a4026c0ab2b6,MRT,angle_100,3.1477869565217382,0.9583333333333334,3.284647258979205
6643bef326f3a4026c0ab2b6,MRT,angle_150,2.6824428571428576,0.9545454545454546,2.810178231292517
5eec6fe1a0f1c4000a8103b2,MRT,angle_0,2.44755652173913,0.9583333333333334,2.5539720226843095
5eec6fe1a0f1c4000a8103b2,MRT,angle_50,2.458972727272727,0.9166666666666666,2.6825157024793387
