PROLIFIC_PID,TaskOrder,trial_type,set_size,delay,target_color,orientation_change,condition,VA_response_key,VA_correct,VA_rt,trial_excluded,trial_exclusion_reason
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,1.0,BLUE,False,SS3_D1,6.0,0.0,0.6528,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,0.788,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,1.0075,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,1.1716,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,3.0,RED,True,SS5_D3,5.0,0.0,0.7378,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,0.7545,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.7048,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,0.7818,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,1.0896,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,0.7186,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,0.7081,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,0.991,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,0.7817,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,1.0,RED,True,SS5_D1,5.0,0.0,0.7582,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,0.6713,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,0.576,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,0.6754,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,0.7038,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,0.9031,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,0.6396,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,1.0,BLUE,False,SS3_D1,6.0,0.0,1.0201,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,1.2054,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,1.0,RED,False,SS3_D1,6.0,0.0,0.9882,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,1.8464,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,1.1061,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,1.3564,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,3.3823,True,RT outlier in SS5_D3
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,1.0,RED,False,SS5_D1,6.0,0.0,1.7471,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.7782,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,1.1638,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,3.0,BLUE,False,SS3_D3,6.0,0.0,0.8649,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.405,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,0.6995,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,3.0,BLUE,True,SS3_D3,5.0,0.0,1.6607,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.0385,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,0.7161,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,1.0,RED,False,SS3_D1,6.0,0.0,0.7896,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,0.982,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,1.1371,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.6359,True,RT outlier in SS3_D1
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.8329,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.3242,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,2.5779,True,RT outlier in SS3_D3
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,1.0562,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,1.3145,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,0.9708,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.9476,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,1.007,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,1.2653,False,
663ec602f5dc7af6ccc1c2d0,2.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,0.9234,False,
6779f13fe54a982becaa1b3f,2.0,practice,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,3.7781,False,
6779f13fe54a982becaa1b3f,2.0,practice,5.0,3.0,RED,True,SS5_D3,6.0,1.0,8.2217,False,
6779f13fe54a982becaa1b3f,2.0,practice,5.0,1.0,BLUE,False,SS5_D1,6.0,0.0,2.1833,False,
6779f13fe54a982becaa1b3f,2.0,practice,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,7.7898,False,
6779f13fe54a982becaa1b3f,2.0,practice,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,4.2867,False,
6779f13fe54a982becaa1b3f,2.0,practice,3.0,3.0,RED,False,SS3_D3,5.0,1.0,2.4237,False,
6779f13fe54a982becaa1b3f,2.0,practice,3.0,3.0,RED,True,SS3_D3,5.0,0.0,1.3681,False,
6779f13fe54a982becaa1b3f,2.0,practice,5.0,1.0,RED,False,SS5_D1,5.0,1.0,2.2151,False,
6779f13fe54a982becaa1b3f,2.0,practice,3.0,3.0,BLUE,True,SS3_D3,5.0,0.0,2.3147,False,
6779f13fe54a982becaa1b3f,2.0,practice,5.0,3.0,RED,False,SS5_D3,5.0,1.0,1.6066,False,
6779f13fe54a982becaa1b3f,2.0,practice,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,1.5974,False,
6779f13fe54a982becaa1b3f,2.0,practice,5.0,1.0,RED,True,SS5_D1,5.0,0.0,0.8171,False,
6779f13fe54a982becaa1b3f,2.0,practice,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.4716,False,
6779f13fe54a982becaa1b3f,2.0,practice,3.0,1.0,RED,False,SS3_D1,5.0,1.0,2.6729,False,
6779f13fe54a982becaa1b3f,2.0,practice,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.2005,False,
6779f13fe54a982becaa1b3f,2.0,practice,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,1.6828,False,
6779f13fe54a982becaa1b3f,2.0,practice,5.0,1.0,RED,True,SS5_D1,6.0,1.0,1.3308,False,
6779f13fe54a982becaa1b3f,2.0,practice,5.0,1.0,BLUE,False,SS5_D1,6.0,0.0,1.3501,False,
6779f13fe54a982becaa1b3f,2.0,practice,5.0,1.0,RED,False,SS5_D1,5.0,1.0,1.5173,False,
6779f13fe54a982becaa1b3f,2.0,practice,3.0,1.0,RED,False,SS3_D1,5.0,1.0,1.3717,False,
6779f13fe54a982becaa1b3f,2.0,practice,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,1.2176,False,
6779f13fe54a982becaa1b3f,2.0,practice,3.0,1.0,BLUE,False,SS3_D1,6.0,0.0,1.5311,False,
6779f13fe54a982becaa1b3f,2.0,practice,3.0,3.0,RED,True,SS3_D3,6.0,1.0,1.1406,False,
6779f13fe54a982becaa1b3f,2.0,practice,5.0,3.0,RED,False,SS5_D3,6.0,0.0,1.4135,False,
6779f13fe54a982becaa1b3f,2.0,practice,3.0,3.0,BLUE,False,SS3_D3,6.0,0.0,2.5348,False,
6779f13fe54a982becaa1b3f,2.0,practice,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,1.2148,False,
6779f13fe54a982becaa1b3f,2.0,practice,5.0,3.0,RED,True,SS5_D3,5.0,0.0,2.3173,False,
6779f13fe54a982becaa1b3f,2.0,practice,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.072,False,
6779f13fe54a982becaa1b3f,2.0,practice,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.1167,False,
6779f13fe54a982becaa1b3f,2.0,practice,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,1.5814,False,
6779f13fe54a982becaa1b3f,2.0,practice,5.0,3.0,BLUE,False,SS5_D3,6.0,0.0,1.3487,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,1.2721,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,1.315,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,1.284,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,1.3007,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,1.3493,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,2.6216,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,RED,False,SS3_D3,6.0,0.0,2.2062,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,2.4054,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,2.271,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,1.4395,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,2.1486,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,1.8153,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.8974,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,BLUE,False,SS3_D3,6.0,0.0,2.1636,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,1.4549,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,RED,True,SS3_D3,5.0,0.0,1.8428,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,1.7257,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,RED,True,SS3_D1,5.0,0.0,1.2344,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,1.0574,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,1.3791,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,1.5134,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,2.4913,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,1.4422,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,RED,True,SS3_D3,5.0,0.0,1.9341,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,1.8836,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,RED,True,SS5_D3,5.0,0.0,2.1815,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,1.8549,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.301,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,1.3603,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,2.769,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,BLUE,True,SS3_D3,5.0,0.0,1.0059,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.1999,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,0.9729,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,1.0982,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.326,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,1.5015,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.3494,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,RED,False,SS5_D3,6.0,0.0,2.14,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,1.0343,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,1.0244,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,RED,True,SS5_D1,5.0,0.0,1.2756,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,BLUE,True,SS3_D1,5.0,0.0,1.2989,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,0.8741,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,1.2073,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.8891,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,1.1814,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,1.2193,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,1.7979,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,1.5576,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,0.9318,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,RED,True,SS3_D3,5.0,0.0,1.0312,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.6971,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,1.8387,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,RED,True,SS3_D1,5.0,0.0,1.8653,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,0.8975,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,1.4981,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,RED,True,SS5_D3,5.0,0.0,1.8121,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,RED,False,SS3_D3,6.0,0.0,1.7659,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,BLUE,True,SS3_D3,5.0,0.0,1.3433,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,BLUE,False,SS5_D1,6.0,0.0,1.7062,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,RED,False,SS5_D1,6.0,0.0,2.0895,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,BLUE,False,SS3_D3,6.0,0.0,0.9481,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,1.4814,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,RED,False,SS5_D3,6.0,0.0,1.0981,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,BLUE,False,SS3_D1,6.0,0.0,1.2832,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,RED,True,SS3_D3,5.0,0.0,1.6836,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.1739,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,1.9049,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,1.4338,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.7145,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,1.3338,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,2.0313,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,RED,False,SS5_D3,6.0,0.0,1.5998,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,1.4537,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,5.7137,True,RT outlier in SS3_D3
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,RED,True,SS5_D3,5.0,0.0,1.8058,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,1.6568,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,BLUE,False,SS3_D3,6.0,0.0,3.3874,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,3.9803,True,RT outlier in SS3_D1
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,BLUE,False,SS5_D3,6.0,0.0,1.2063,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,1.9076,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,2.3297,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.1904,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,BLUE,False,SS5_D3,6.0,0.0,2.7551,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,1.974,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.7571,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,BLUE,False,SS3_D1,6.0,0.0,4.5088,True,RT outlier in SS3_D1
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,2.6896,True,RT outlier in SS5_D1
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,1.7245,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,RED,False,SS5_D3,6.0,0.0,1.7303,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,1.025,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,RED,True,SS5_D3,5.0,0.0,1.6139,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,0.8409,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,1.556,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,1.131,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,1.4724,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,1.0672,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,0.9826,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,0.8151,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,RED,False,SS5_D3,6.0,0.0,2.1822,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,2.3379,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,2.9228,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,0.9731,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,1.3823,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.8573,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,1.0,RED,False,SS5_D1,6.0,0.0,2.139,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,RED,False,SS3_D1,6.0,0.0,1.597,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,1.1988,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.5238,False,
6779f13fe54a982becaa1b3f,2.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,1.7822,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.2713,False,
6779f13fe54a982becaa1b3f,2.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,1.2045,False,
671d48bbee99c1439ae0d0de,2.0,practice,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,4.5726,False,
671d48bbee99c1439ae0d0de,2.0,practice,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,2.2837,False,
671d48bbee99c1439ae0d0de,2.0,practice,3.0,3.0,RED,True,SS3_D3,6.0,1.0,1.6458,False,
671d48bbee99c1439ae0d0de,2.0,practice,5.0,3.0,RED,True,SS5_D3,5.0,0.0,1.6833,False,
671d48bbee99c1439ae0d0de,2.0,practice,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,1.9391,False,
671d48bbee99c1439ae0d0de,2.0,practice,5.0,1.0,RED,True,SS5_D1,6.0,1.0,1.7519,False,
671d48bbee99c1439ae0d0de,2.0,practice,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,2.1986,False,
671d48bbee99c1439ae0d0de,2.0,practice,3.0,1.0,BLUE,False,SS3_D1,6.0,0.0,1.6223,False,
671d48bbee99c1439ae0d0de,2.0,practice,5.0,1.0,RED,False,SS5_D1,6.0,0.0,1.553,False,
671d48bbee99c1439ae0d0de,2.0,practice,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,1.5582,False,
671d48bbee99c1439ae0d0de,2.0,practice,3.0,1.0,RED,False,SS3_D1,5.0,1.0,2.3491,False,
671d48bbee99c1439ae0d0de,2.0,practice,5.0,3.0,RED,False,SS5_D3,6.0,0.0,2.266,False,
671d48bbee99c1439ae0d0de,2.0,practice,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,1.7043,False,
671d48bbee99c1439ae0d0de,2.0,practice,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,1.8427,False,
671d48bbee99c1439ae0d0de,2.0,practice,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.9326,False,
671d48bbee99c1439ae0d0de,2.0,practice,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.4071,False,
671d48bbee99c1439ae0d0de,2.0,practice,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,1.5505,False,
671d48bbee99c1439ae0d0de,2.0,practice,5.0,3.0,RED,True,SS5_D3,6.0,1.0,1.7008,False,
671d48bbee99c1439ae0d0de,2.0,practice,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,1.817,False,
671d48bbee99c1439ae0d0de,2.0,practice,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.7504,False,
671d48bbee99c1439ae0d0de,2.0,practice,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,1.3767,False,
671d48bbee99c1439ae0d0de,2.0,practice,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.7295,False,
671d48bbee99c1439ae0d0de,2.0,practice,5.0,1.0,RED,True,SS5_D1,5.0,0.0,1.2388,False,
671d48bbee99c1439ae0d0de,2.0,practice,3.0,1.0,RED,False,SS3_D1,5.0,1.0,1.0555,False,
671d48bbee99c1439ae0d0de,2.0,practice,5.0,3.0,RED,False,SS5_D3,5.0,1.0,1.1507,False,
671d48bbee99c1439ae0d0de,2.0,practice,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,1.166,False,
671d48bbee99c1439ae0d0de,2.0,practice,3.0,3.0,BLUE,True,SS3_D3,5.0,0.0,1.4867,False,
671d48bbee99c1439ae0d0de,2.0,practice,3.0,3.0,RED,True,SS3_D3,5.0,0.0,1.248,False,
671d48bbee99c1439ae0d0de,2.0,practice,3.0,1.0,RED,True,SS3_D1,5.0,0.0,0.951,False,
671d48bbee99c1439ae0d0de,2.0,practice,3.0,1.0,BLUE,True,SS3_D1,5.0,0.0,0.9843,False,
671d48bbee99c1439ae0d0de,2.0,practice,5.0,1.0,RED,False,SS5_D1,5.0,1.0,1.0195,False,
671d48bbee99c1439ae0d0de,2.0,practice,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,1.3349,False,
671d48bbee99c1439ae0d0de,2.0,test,3.0,3.0,BLUE,True,SS3_D3,5.0,0.0,1.5762,False,
671d48bbee99c1439ae0d0de,2.0,test,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,1.5341,False,
