PROLIFIC_PID,task,condition,mean_rt,rt_sd,coefficient_variation,n_trials
666640831e2f8d963f8c528f,VA,SS3_D1,0.7264703703703704,0.1731216464597494,0.23830517185647668,27
678851f427536397f63120bf,VA,SS5_D3,1.454653846153846,0.5167888328753006,0.3552658484640231,26
678851f427536397f63120bf,VA,SS5_D1,1.2611777777777775,0.4671725668096182,0.3704256251904362,27
678851f427536397f63120bf,VA,SS3_D3,1.3076857142857143,0.5684045857676494,0.43466452187873295,28
678851f427536397f63120bf,VA,SS3_D1,1.2118296296296296,0.3904470729569205,0.32219634130934105,27
676b5cae2bdeb2fceba3e9cb,VA,SS5_D3,1.3260653846153845,0.5264984170478068,0.3970380519362654,26
676b5cae2bdeb2fceba3e9cb,VA,SS5_D1,1.7135333333333334,0.7706582321426475,0.44974802482744086,27
676b5cae2bdeb2fceba3e9cb,VA,SS3_D3,1.414825,0.4341923081572991,0.3068876420456941,28
676b5cae2bdeb2fceba3e9cb,VA,SS3_D1,1.6737884615384613,0.9150301181171788,0.5466820563908833,26
656cef93133dd04969014614,VA,SS5_D3,1.0234074074074075,0.3174847372781224,0.31022321607228226,27
656cef93133dd04969014614,VA,SS5_D1,0.9649642857142858,0.1897289454757042,0.19661758293496123,28
656cef93133dd04969014614,VA,SS3_D3,0.9311071428571428,0.3119811650636899,0.33506473176262197,28
656cef93133dd04969014614,VA,SS3_D1,0.863107142857143,0.1955509480427626,0.2265662492323148,28
5d4869cc692e5400197a980c,VA,SS5_D3,1.0268214285714286,0.3072072594593921,0.2991827506821668,28
5d4869cc692e5400197a980c,VA,SS5_D1,0.9667037037037036,0.2520260692887535,0.26070663464221083,27
5d4869cc692e5400197a980c,VA,SS3_D3,0.8825357142857142,0.1694613431594262,0.19201641408538442,28
5d4869cc692e5400197a980c,VA,SS3_D1,0.8493076923076923,0.1556975964440734,0.1833229556899696,26
561487ad7ffc8a0012812266,VA,SS5_D3,1.409114814814815,0.3996191241513154,0.2835958574488716,27
561487ad7ffc8a0012812266,VA,SS5_D1,1.4047,0.3945537075584871,0.2808811187858526,28
561487ad7ffc8a0012812266,VA,SS3_D3,1.283696296296296,0.3123700092487476,0.2433363796016188,27
561487ad7ffc8a0012812266,VA,SS3_D1,1.1849821428571423,0.3131656644222286,0.2642788047988187,28
66505efb53953d2da6e1a8cd,VA,SS5_D3,1.3071269230769231,0.5178382214998752,0.39616521728502485,26
66505efb53953d2da6e1a8cd,VA,SS5_D1,0.9591481481481482,0.2199120075260354,0.2292784570878077,27
66505efb53953d2da6e1a8cd,VA,SS3_D3,1.0696111111111113,0.4153545365415442,0.38832294487860564,27
66505efb53953d2da6e1a8cd,VA,SS3_D1,1.090574074074074,0.577973878563724,0.5299721424740809,27
67855ba77a8e1aaf8e477978,VA,SS5_D3,0.9517481481481482,0.380301354566218,0.39958192228289013,27
67855ba77a8e1aaf8e477978,VA,SS5_D1,0.8971346153846154,0.2399171055882555,0.26742598209233,26
67855ba77a8e1aaf8e477978,VA,SS3_D3,1.019232142857143,0.3571955591088583,0.3504555479456885,28
67855ba77a8e1aaf8e477978,VA,SS3_D1,0.9859333333333332,0.4109688468447737,0.4168322876916361,27
677c4a2cd686c6b6cfd1ba2a,VA,SS5_D3,1.3953222222222224,0.4856842408343839,0.3480803452415973,27
677c4a2cd686c6b6cfd1ba2a,VA,SS5_D1,1.2949,0.3058606981399647,0.2362041069889294,28
677c4a2cd686c6b6cfd1ba2a,VA,SS3_D3,1.4321296296296295,0.5638287777568476,0.3936995409435543,27
677c4a2cd686c6b6cfd1ba2a,VA,SS3_D1,1.0512821428571428,0.2852584676622516,0.27134339682303055,28
6659f937e570ab09f05021a3,VA,SS5_D3,1.2227962962962964,0.4179138055052846,0.3417689493917307,27
6659f937e570ab09f05021a3,VA,SS5_D1,0.9506407407407408,0.237336408855997,0.2496594125253501,27
6659f937e570ab09f05021a3,VA,SS3_D3,1.050051851851852,0.4130555339552469,0.3933667972936668,27
6659f937e570ab09f05021a3,VA,SS3_D1,0.9574851851851852,0.3384995803925404,0.3535298358972227,27
63ebd39a63bb79b50d438ab7,VA,SS5_D3,1.0845814814814814,0.4319538446114861,0.39826776686382276,27
63ebd39a63bb79b50d438ab7,VA,SS5_D1,0.8828259259259258,0.2913952795042825,0.3300710490560879,27
63ebd39a63bb79b50d438ab7,VA,SS3_D3,0.8897777777777777,0.2501575185809215,0.28114606234119555,27
63ebd39a63bb79b50d438ab7,VA,SS3_D1,0.836926923076923,0.2193907209663933,0.26213844353317434,26
66ee186efc9a208ef9446a30,VA,SS5_D3,1.4667678571428573,0.5471904774008782,0.37305867778338153,28
66ee186efc9a208ef9446a30,VA,SS5_D1,1.3337925925925926,0.4347911319295259,0.32598106657976694,27
66ee186efc9a208ef9446a30,VA,SS3_D3,1.5298037037037038,0.6851892391502463,0.44789356797305513,27
66ee186efc9a208ef9446a30,VA,SS3_D1,0.9429730769230767,0.2560969871867958,0.2715846225667872,26
66625801c143ca548bcac338,VA,SS5_D3,0.9389666666666666,0.2395684822598909,0.2551405611770644,27
66625801c143ca548bcac338,VA,SS5_D1,0.7271037037037038,0.1429844194887128,0.19664927954620792,27
66625801c143ca548bcac338,VA,SS3_D3,0.9890814814814816,0.487087008525832,0.4924639856731072,27
66625801c143ca548bcac338,VA,SS3_D1,0.7434230769230771,0.158175796650922,0.2127668639310865,26
653d3b418bce22526d2639b4,VA,SS5_D3,1.2798518518518518,0.3801283015897601,0.29700961172946877,27
653d3b418bce22526d2639b4,VA,SS5_D1,0.9937678571428572,0.203364456732008,0.20463980120738975,28
653d3b418bce22526d2639b4,VA,SS3_D3,1.0319769230769231,0.230843570077561,0.2236906319467708,26
653d3b418bce22526d2639b4,VA,SS3_D1,0.9015703703703704,0.1727279648972622,0.19158567159466935,27
6779d0e560ce37d982f31caf,VA,SS5_D3,1.0972222222222223,0.5974667305403407,0.5445266404924624,27
6779d0e560ce37d982f31caf,VA,SS5_D1,0.8572769230769232,0.2351993338556762,0.2743563106907193,26
6779d0e560ce37d982f31caf,VA,SS3_D3,1.038453846153846,0.5256429961338925,0.5061784864880928,26
6779d0e560ce37d982f31caf,VA,SS3_D1,0.8179230769230769,0.3771069623411292,0.4610543130287483,26
67094b39bddd9489c48cdc8f,VA,SS5_D3,1.3863703703703705,0.300687564418636,0.2168883372329336,27
67094b39bddd9489c48cdc8f,VA,SS5_D1,1.4074285714285713,0.3217711895317827,0.22862345987844895,28
67094b39bddd9489c48cdc8f,VA,SS3_D3,1.2932592592592589,0.2547847647589556,0.1970098129472422,27
67094b39bddd9489c48cdc8f,VA,SS3_D1,1.3476785714285715,0.3365137225281243,0.24969880033887581,28
66046ee084b12b781cb49495,VA,SS5_D3,1.383653846153846,0.2319292896221074,0.167620890345373,26
66046ee084b12b781cb49495,VA,SS5_D1,1.3379629629629632,0.2520602006056187,0.18839101498551428,27
66046ee084b12b781cb49495,VA,SS3_D3,1.3035,0.2090434121137237,0.16037085701091192,28
66046ee084b12b781cb49495,VA,SS3_D1,1.3971851851851853,0.3013492781879318,0.21568313304724201,27
65cba5349f4e1e5dfbe80fe8,VA,SS5_D3,1.1592222222222222,0.4410464246742612,0.38046753781926107,27
65cba5349f4e1e5dfbe80fe8,VA,SS5_D1,0.8916923076923078,0.1877678927251982,0.2105747589223237,26
65cba5349f4e1e5dfbe80fe8,VA,SS3_D3,1.015925925925926,0.2315926340541688,0.22796212611967034,27
65cba5349f4e1e5dfbe80fe8,VA,SS3_D1,0.8319629629629629,0.2423459830460895,0.2912941967788994,27
67227eb3d24e7ab203397120,VA,SS5_D3,1.1851678571428574,0.6301421644732956,0.5316902248702647,28
67227eb3d24e7ab203397120,VA,SS5_D1,1.1039185185185183,0.2948607872787493,0.26710376022540017,27
67227eb3d24e7ab203397120,VA,SS3_D3,1.1292518518518515,0.4210757645788576,0.3728802958244776,27
67227eb3d24e7ab203397120,VA,SS3_D1,1.044188888888889,0.2136991294992049,0.20465562483297442,27
672d770786fa273d84b761d2,VA,SS5_D3,1.6628555555555553,0.6969900227369628,0.41915247563646646,27
672d770786fa273d84b761d2,VA,SS5_D1,1.2208851851851852,0.3827082486937453,0.3134678455744352,27
672d770786fa273d84b761d2,VA,SS3_D3,1.2237461538461538,0.4775692521348242,0.39025189221952233,26
672d770786fa273d84b761d2,VA,SS3_D1,1.2239777777777778,0.3112321311933899,0.25427923353188225,27
66f6e3a582de0614bd19b481,VA,SS5_D3,0.8943791666666666,0.2978513460263527,0.3330258095528307,24
66f6e3a582de0614bd19b481,VA,SS5_D1,1.056496,0.7468167766594429,0.7068808368980506,25
66f6e3a582de0614bd19b481,VA,SS3_D3,1.0106173913043477,0.3644918076796962,0.360662512654039,23
66f6e3a582de0614bd19b481,VA,SS3_D1,1.0108217391304348,0.3581591900468558,0.35432477971334914,23
66fb8a3730fd6deba2e671e3,VA,SS5_D3,1.4382962962962962,0.3671666122342841,0.25527884148750246,27
66fb8a3730fd6deba2e671e3,VA,SS5_D1,1.2106923076923075,0.322551769392855,0.26641927708921254,26
66fb8a3730fd6deba2e671e3,VA,SS3_D3,1.164151851851852,0.2995376441866703,0.2573011791461626,27
66fb8a3730fd6deba2e671e3,VA,SS3_D1,1.063811111111111,0.3210625703855311,0.3018041145012983,27
67813733b9f7bd24cb2745b4,VA,SS5_D3,1.4221153846153844,0.4281800861248058,0.30108674075037056,26
67813733b9f7bd24cb2745b4,VA,SS5_D1,1.2843076923076922,0.4518616398173909,0.3518328532358698,26
67813733b9f7bd24cb2745b4,VA,SS3_D3,1.53962962962963,0.7170628739811908,0.46573725276622924,27
67813733b9f7bd24cb2745b4,VA,SS3_D1,1.3347037037037035,0.4777688381195059,0.3579587265651042,27
5f81fc9446ee002f681ea5e3,VA,SS5_D3,1.015614814814815,0.321015782865894,0.3160802483217295,27
5f81fc9446ee002f681ea5e3,VA,SS5_D1,0.9168148148148147,0.2362024534225862,0.25763376595337434,27
5f81fc9446ee002f681ea5e3,VA,SS3_D3,1.0258,0.2943462165545873,0.28694308496255344,26
5f81fc9446ee002f681ea5e3,VA,SS3_D1,0.9767111111111112,0.214039173864781,0.21914276537848434,27
66969c9921e4f92ad108ed4c,VA,SS5_D3,1.7817740740740742,0.6065260832698043,0.3404057181520024,27
66969c9921e4f92ad108ed4c,VA,SS5_D1,1.4228642857142852,0.3085167469063763,0.21682795049669779,28
66969c9921e4f92ad108ed4c,VA,SS3_D3,1.4950666666666663,0.4113494004259265,0.27513783137380265,27
66969c9921e4f92ad108ed4c,VA,SS3_D1,1.2539592592592594,0.2764156280498616,0.2204342972140468,27
66dd097265650e0dec23231f,VA,SS5_D3,0.9729964285714284,0.2490402904814174,0.25595190605895957,28
66dd097265650e0dec23231f,VA,SS5_D1,0.8721814814814814,0.187175004571076,0.21460557068139285,27
66dd097265650e0dec23231f,VA,SS3_D3,0.7881518518518518,0.2183077104427291,0.2769868648151882,27
66dd097265650e0dec23231f,VA,SS3_D1,0.8031888888888888,0.235856280119472,0.29364982930198347,27
67896102d98295a520a25ebb,VA,SS5_D3,0.9985884615384616,0.1913184493496078,0.19158888442878225,26
67896102d98295a520a25ebb,VA,SS5_D1,0.9948407407407408,0.173056649816134,0.17395412424231751,27
67896102d98295a520a25ebb,VA,SS3_D3,1.0350814814814815,0.2575615535646652,0.24883215299729347,27
67896102d98295a520a25ebb,VA,SS3_D1,0.997825925925926,0.2464866490261656,0.24702369684114986,27
66b435b1d2d981a3ab684c2d,VA,SS5_D3,1.346637037037037,0.400274926815354,0.29724039648877193,27
66b435b1d2d981a3ab684c2d,VA,SS5_D1,1.134682142857143,0.4206854882684718,0.3707518364651274,28
66b435b1d2d981a3ab684c2d,VA,SS3_D3,1.534771428571429,0.5569472691691024,0.3628861332710051,28
66b435b1d2d981a3ab684c2d,VA,SS3_D1,1.0525185185185184,0.3888771578206206,0.3694729840649151,27
590ffed3f128850001ada77b,VA,SS5_D3,2.2136785714285714,1.3011187793750147,0.5877631902699194,28
590ffed3f128850001ada77b,VA,SS5_D1,1.660370370370371,0.5596085959193091,0.3370384137814263,27
590ffed3f128850001ada77b,VA,SS3_D3,1.458464285714285,0.4997704274551768,0.3426689514103621,28
590ffed3f128850001ada77b,VA,SS3_D1,1.2530370370370372,0.3530540905912164,0.2817587031793226,27
6779e07aeb6a0e66e84ae0e7,VA,SS5_D3,1.08995,0.3641816645780164,0.33412694580303354,28
6779e07aeb6a0e66e84ae0e7,VA,SS5_D1,0.90535,0.2639003179232643,0.2914898303675532,26
6779e07aeb6a0e66e84ae0e7,VA,SS3_D3,0.9714037037037035,0.3563561220955601,0.3668465754627753,27
6779e07aeb6a0e66e84ae0e7,VA,SS3_D1,0.7570884615384615,0.1217451907121528,0.16080708780682945,26
66243f204cef464daff99f8d,VA,SS5_D3,1.3564703703703702,0.3765096595091601,0.27756570857228385,27
66243f204cef464daff99f8d,VA,SS5_D1,1.3716392857142856,0.4218965454541404,0.3075856384752325,28
66243f204cef464daff99f8d,VA,SS3_D3,1.1897428571428572,0.2937316253399822,0.24688664746042066,28
66243f204cef464daff99f8d,VA,SS3_D1,1.196735714285714,0.3491686520381484,0.2917675539135672,28
6643bcf4ed868a9901a9dd7d,VA,SS5_D3,0.8504074074074074,0.1768987670651601,0.20801649365268599,27
6643bcf4ed868a9901a9dd7d,VA,SS5_D1,0.8492142857142858,0.1785427342025094,0.21024461929810173,28
6643bcf4ed868a9901a9dd7d,VA,SS3_D3,0.6975925925925927,0.112017601384528,0.1605773951357715,27
6643bcf4ed868a9901a9dd7d,VA,SS3_D1,0.7770000000000001,0.159261033913123,0.20496915561534487,27
6747d17ec4d287d32e597fa9,VA,SS5_D3,1.3200777777777777,0.4778818902465765,0.3620104044558981,27
6747d17ec4d287d32e597fa9,VA,SS5_D1,1.2706653846153846,0.5034454528087885,0.39620616009869153,26
6747d17ec4d287d32e597fa9,VA,SS3_D3,1.4073962962962965,0.5389675717956447,0.38295366643637724,27
6747d17ec4d287d32e597fa9,VA,SS3_D1,1.2814714285714286,0.4180934175756727,0.3262604286400353,28
5d76d2f7daf4bf00164d585b,VA,SS5_D3,1.922717857142857,0.9323490524450796,0.4849120472779832,28
5d76d2f7daf4bf00164d585b,VA,SS5_D1,1.24212962962963,0.5227542589421584,0.42085322374769357,27
5d76d2f7daf4bf00164d585b,VA,SS3_D3,1.839255555555556,0.9092641925177036,0.4943653369817094,27
5d76d2f7daf4bf00164d585b,VA,SS3_D1,1.3785851851851856,0.674902618447628,0.48956178094788405,27
610b002738dd01f26e493999,VA,SS5_D3,1.431632142857143,0.4674001505994872,0.3264806206898131,28
610b002738dd01f26e493999,VA,SS5_D1,1.2484925925925925,0.2911156047477279,0.23317367397687447,27
610b002738dd01f26e493999,VA,SS3_D3,1.3969464285714286,0.3745197858415126,0.26809888924982683,28
610b002738dd01f26e493999,VA,SS3_D1,1.1772481481481485,0.2102111948463888,0.17856149969490986,27
678553764d429ce5b3d40f4c,VA,SS5_D3,1.3066038461538465,0.3701888582664467,0.28332142091586854,26
678553764d429ce5b3d40f4c,VA,SS5_D1,1.3607259259259257,0.4130995936841312,0.303587655539841,27
678553764d429ce5b3d40f4c,VA,SS3_D3,1.5481615384615386,0.4337974809303743,0.28020169094334546,26
678553764d429ce5b3d40f4c,VA,SS3_D1,1.228651851851852,0.2149004480977008,0.1749075197939904,27
672ff021dad78d519a50f64a,VA,SS5_D3,1.0264192307692306,0.3198356765831239,0.3116033556224673,26
672ff021dad78d519a50f64a,VA,SS5_D1,0.9211814814814816,0.2514398261658964,0.2729536266420821,27
672ff021dad78d519a50f64a,VA,SS3_D3,0.9565444444444444,0.2903053476458793,0.3034938411194129,27
672ff021dad78d519a50f64a,VA,SS3_D1,0.885974074074074,0.1699931754118667,0.1918715009686096,27
5ec0ba1bfa01894cceaa1b8e,VA,SS5_D3,1.67125,0.6087195197327778,0.364230079122081,28
5ec0ba1bfa01894cceaa1b8e,VA,SS5_D1,1.5546666666666666,0.2964688334897434,0.19069607642993786,27
5ec0ba1bfa01894cceaa1b8e,VA,SS3_D3,1.2666666666666668,0.3514700993957106,0.2774763942597715,27
5ec0ba1bfa01894cceaa1b8e,VA,SS3_D1,1.599037037037037,0.4573336167799576,0.28600564351366226,27
678e9a84c6c7879d007bbf4e,VA,SS5_D3,1.1916076923076924,0.3821483177229248,0.32069977408659417,26
678e9a84c6c7879d007bbf4e,VA,SS5_D1,1.134574074074074,0.3137990925032137,0.2765787617342704,27
678e9a84c6c7879d007bbf4e,VA,SS3_D3,1.096242857142857,0.4034759265190716,0.3680534143416476,28
678e9a84c6c7879d007bbf4e,VA,SS3_D1,1.1276037037037034,0.2364492797807426,0.20969182613014328,27
678969200a76abe09fd2a75c,VA,SS5_D3,1.5983464285714286,0.553837209323477,0.3465063639667191,28
678969200a76abe09fd2a75c,VA,SS5_D1,1.419525925925926,0.4820629160921063,0.33959430207494595,27
678969200a76abe09fd2a75c,VA,SS3_D3,1.730092857142857,0.7106632342675977,0.41076594896831997,28
678969200a76abe09fd2a75c,VA,SS3_D1,1.2869923076923078,0.4340240462675558,0.33723903684070944,26
677fe9d3bafd440269d2ef89,VA,SS5_D3,1.094814814814815,0.3995135539278733,0.3649142745619952,27
677fe9d3bafd440269d2ef89,VA,SS5_D1,1.112851851851852,0.3316568782646983,0.29802428572392764,27
677fe9d3bafd440269d2ef89,VA,SS3_D3,1.3501071428571427,0.49000826442658,0.36294027997630457,28
677fe9d3bafd440269d2ef89,VA,SS3_D1,1.1405,0.3236635770535682,0.2837909487536766,28
66564c348f25a6749f79a714,VA,SS5_D3,1.3155925925925926,0.4794728081853796,0.36445386731807233,27
66564c348f25a6749f79a714,VA,SS5_D1,1.2432592592592593,0.3201495555076376,0.2575082816583119,27
66564c348f25a6749f79a714,VA,SS3_D3,1.1297407407407407,0.3472863585210551,0.30740358915741034,27
66564c348f25a6749f79a714,VA,SS3_D1,1.2453333333333332,0.305707250612286,0.24548226762228534,27
6773f4dfb59cda6e2414cb19,VA,SS5_D3,1.955248148148148,0.5831214818479873,0.29823400288105245,27
6773f4dfb59cda6e2414cb19,VA,SS5_D1,1.9796571428571428,0.8703170033059139,0.43963016850979947,28
6773f4dfb59cda6e2414cb19,VA,SS3_D3,1.7003185185185183,0.4752185189970196,0.2794879393603711,27
6773f4dfb59cda6e2414cb19,VA,SS3_D1,1.5510576923076926,0.5258779844588111,0.3390447609182093,26
66463d3560eac977430ac716,VA,SS5_D3,1.091853571428571,0.2701193254596428,0.24739519339229818,28
66463d3560eac977430ac716,VA,SS5_D1,1.058532142857143,0.2726577043536203,0.25758093997757564,28
66463d3560eac977430ac716,VA,SS3_D3,1.2041892857142855,0.3658801891930134,0.30383943249917333,28
66463d3560eac977430ac716,VA,SS3_D1,1.0356346153846152,0.3396154059430257,0.32792975524181267,26
564e93659b124900127eb55b,VA,SS5_D3,1.0067777777777778,0.2379885813895172,0.23638640685417225,27
564e93659b124900127eb55b,VA,SS5_D1,0.9743142857142856,0.2998929126331915,0.30779894848132616,28
564e93659b124900127eb55b,VA,SS3_D3,0.8847333333333334,0.2462658429108986,0.2783503612134337,27
564e93659b124900127eb55b,VA,SS3_D1,0.770862962962963,0.1192179198847741,0.1546551405538238,27
65de5ddcc637719fe458fc76,VA,SS5_D3,2.239053571428572,0.9270223004557808,0.41402417176839473,28
65de5ddcc637719fe458fc76,VA,SS5_D1,1.7247461538461537,0.6890101748048539,0.39948497537934685,26
65de5ddcc637719fe458fc76,VA,SS3_D3,1.761528571428571,0.7584377363331678,0.43055659081253905,28
65de5ddcc637719fe458fc76,VA,SS3_D1,1.4400481481481482,0.4234122190111868,0.2940264320715111,27
57dd186e6598aa0001992616,VA,SS5_D3,1.2346071428571428,0.2081510312223838,0.1685969763148123,28
57dd186e6598aa0001992616,VA,SS5_D1,1.2511535714285713,0.2195172033790633,0.17545184571420583,28
57dd186e6598aa0001992616,VA,SS3_D3,1.1292555555555557,0.1411573244872906,0.1250003365428173,27
57dd186e6598aa0001992616,VA,SS3_D1,1.167573076923077,0.1507768140204383,0.12913693969184586,26
5da6139c002c29001335b5a2,VA,SS5_D3,1.1205925925925926,0.1856264775666153,0.16565028074757446,27
5da6139c002c29001335b5a2,VA,SS5_D1,1.1569392857142855,0.3065516986660266,0.26496783578125616,28
5da6139c002c29001335b5a2,VA,SS3_D3,1.0602888888888888,0.1962695386321367,0.18510949297772414,27
5da6139c002c29001335b5a2,VA,SS3_D1,1.060259259259259,0.2298999586095242,0.2168337193019581,27
675c3fae9f1afa4c4207dab3,VA,SS5_D3,1.333074074074074,0.5659743080555136,0.4245632850137212,27
675c3fae9f1afa4c4207dab3,VA,SS5_D1,1.162074074074074,0.2057496473360704,0.1770538143190305,27
675c3fae9f1afa4c4207dab3,VA,SS3_D3,1.3183076923076922,0.4147470331882574,0.3146056384319843,26
675c3fae9f1afa4c4207dab3,VA,SS3_D1,1.1518148148148148,0.3098760343994945,0.2690328605031143,27
5f4d3cb5fdda0b2c403fb801,VA,SS5_D3,1.6242962962962963,1.23652635123294,0.7612689593964197,27
5f4d3cb5fdda0b2c403fb801,VA,SS5_D1,1.1650037037037038,0.7193735498449497,0.6174860625403715,27
5f4d3cb5fdda0b2c403fb801,VA,SS3_D3,1.3035333333333337,0.7669529104991237,0.5883646324086765,27
5f4d3cb5fdda0b2c403fb801,VA,SS3_D1,1.044337037037037,0.3146310759605826,0.30127350156348454,27
677b43188ec54f1186b62411,VA,SS5_D3,1.3700357142857142,0.6212760156050913,0.45347432123621795,28
677b43188ec54f1186b62411,VA,SS5_D1,1.0796296296296295,0.3486754219292634,0.3229583667955442,27
677b43188ec54f1186b62411,VA,SS3_D3,1.2813928571428572,0.506251901818885,0.39507938490283395,28
677b43188ec54f1186b62411,VA,SS3_D1,1.161185185185185,0.506611217726104,0.4362880479269204,27
6751f6e990f3b3698bf1748b,VA,SS5_D3,1.8526,0.7191637793565951,0.38819161144153896,27
6751f6e990f3b3698bf1748b,VA,SS5_D1,1.4841185185185186,0.6746451375107891,0.45457632196668196,27
6751f6e990f3b3698bf1748b,VA,SS3_D3,1.935003703703704,0.8350237681930339,0.43153600512223944,27
6751f6e990f3b3698bf1748b,VA,SS3_D1,1.5365892857142858,0.6770512083807555,0.44061950364701863,28
6738c218706186b3fe8e8f56,VA,SS5_D3,2.08445,0.6719285734196587,0.32235293406877535,28
6738c218706186b3fe8e8f56,VA,SS5_D1,1.951103703703704,0.8007223860996642,0.4103945805544237,27
6738c218706186b3fe8e8f56,VA,SS3_D3,1.7062777777777778,0.4352207700902482,0.25507029146043914,27
6738c218706186b3fe8e8f56,VA,SS3_D1,1.7097407407407406,0.4850747256147236,0.28371244484971814,27
610466e3fb619bdbdf8eb32d,VA,SS5_D3,1.4662444444444445,0.6647502355328847,0.4533693123623439,27
610466e3fb619bdbdf8eb32d,VA,SS5_D1,1.4203653846153843,0.7363188901242763,0.5184010382818935,26
610466e3fb619bdbdf8eb32d,VA,SS3_D3,1.3438592592592593,0.6629058694399166,0.49328518955572254,27
610466e3fb619bdbdf8eb32d,VA,SS3_D1,1.130726923076923,0.3967423572624353,0.3508737159833639,26
6786d6d81286c8386e009009,VA,SS5_D3,1.501,0.3929701476232984,0.26180556137461586,27
6786d6d81286c8386e009009,VA,SS5_D1,1.5149074074074076,0.4204717203752561,0.2775560528117331,27
6786d6d81286c8386e009009,VA,SS3_D3,1.8862307692307692,0.8360406811964264,0.44323350824002056,26
6786d6d81286c8386e009009,VA,SS3_D1,1.961337037037037,0.9079964779447736,0.46294770393795776,27
674e978e575eccb8dd86167b,VA,SS5_D3,1.3167777777777776,0.3721615998598679,0.28263052896285645,27
674e978e575eccb8dd86167b,VA,SS5_D1,1.153925925925926,0.2339112135842483,0.20270903732105225,27
674e978e575eccb8dd86167b,VA,SS3_D3,1.180111111111111,0.4201971454277635,0.35606574793803514,27
674e978e575eccb8dd86167b,VA,SS3_D1,1.0691153846153845,0.323395402184147,0.3024887742126065,26
5f974c72a0ed8c0f9ce724ea,VA,SS5_D3,1.1341785714285717,0.2281044357260148,0.2011186258251224,28
5f974c72a0ed8c0f9ce724ea,VA,SS5_D1,1.078892857142857,0.1993447301249055,0.18476786532150533,28
5f974c72a0ed8c0f9ce724ea,VA,SS3_D3,1.147392857142857,0.306218796056351,0.2668822575894988,28
5f974c72a0ed8c0f9ce724ea,VA,SS3_D1,0.9931111111111112,0.2220172088502173,0.22355727004385273,27
6699c7aea5e77f24097879b7,VA,SS5_D3,1.1601851851851852,0.4085432880780423,0.35213627384220725,27
6699c7aea5e77f24097879b7,VA,SS5_D1,1.2975925925925926,0.445796630009285,0.3435567007349991,27
6699c7aea5e77f24097879b7,VA,SS3_D3,1.2750370370370372,0.4513683027521369,0.35400407175703524,27
6699c7aea5e77f24097879b7,VA,SS3_D1,1.361321428571428,0.302300078236158,0.22206370361288738,28
676ef830be06454935800ec3,VA,SS5_D3,1.0854444444444442,0.4081804213950694,0.37604911378397227,27
676ef830be06454935800ec3,VA,SS5_D1,0.9394814814814816,0.2531173899703715,0.26942243669478944,27
676ef830be06454935800ec3,VA,SS3_D3,0.8150000000000001,0.1859948303665371,0.22821451578716206,27
676ef830be06454935800ec3,VA,SS3_D1,0.8217857142857143,0.1657030715964792,0.20163780985229976,28
664d46ad7cc1780eecfd0c24,VA,SS5_D3,1.2913571428571426,0.6116656199982394,0.4736610808106285,28
664d46ad7cc1780eecfd0c24,VA,SS5_D1,1.067814814814815,0.3373011707244429,0.31587983800631114,27
664d46ad7cc1780eecfd0c24,VA,SS3_D3,1.3142962962962963,0.5786508722095146,0.44027429266913415,27
664d46ad7cc1780eecfd0c24,VA,SS3_D1,1.0435185185185183,0.341779885347997,0.3275264207416476,27
64143c6c286640f3d1348cf8,VA,SS5_D3,1.2051481481481483,0.5470038899948662,0.45388933371834983,27
64143c6c286640f3d1348cf8,VA,SS5_D1,0.9485038461538462,0.2565627712366223,0.2704920726225586,26
64143c6c286640f3d1348cf8,VA,SS3_D3,1.0494666666666663,0.2757778384023019,0.2627790354487695,27
64143c6c286640f3d1348cf8,VA,SS3_D1,0.9968074074074074,0.4007406814751577,0.402024180897133,27
5eec6fe1a0f1c4000a8103b2,VA,SS5_D3,1.3219148148148148,0.3019122729226332,0.22839011223648906,27
5eec6fe1a0f1c4000a8103b2,VA,SS5_D1,1.2721607142857143,0.3667550987696626,0.2882930549978398,28
5eec6fe1a0f1c4000a8103b2,VA,SS3_D3,1.3363407407407408,0.4682902077355117,0.3504272476763194,27
5eec6fe1a0f1c4000a8103b2,VA,SS3_D1,0.9718518518518516,0.1496309032518925,0.15396472514485893,27
66cfb812269143794dc55575,VA,SS5_D3,1.4711333333333334,0.8549499256591669,0.5811505363161057,27
66cfb812269143794dc55575,VA,SS5_D1,1.0902037037037038,0.400282887930986,0.3671633902647015,27
66cfb812269143794dc55575,VA,SS3_D3,1.0355814814814814,0.441386741320019,0.4262211609738137,27
66cfb812269143794dc55575,VA,SS3_D1,1.0343555555555557,0.3819571163336909,0.3692706190653566,27
60641cdc8536a607a60e0612,VA,SS5_D3,1.3883185185185185,0.6678129908872099,0.481022893507058,27
60641cdc8536a607a60e0612,VA,SS5_D1,1.4221370370370368,0.3832151385601206,0.2694642840879339,27
60641cdc8536a607a60e0612,VA,SS3_D3,1.3332148148148146,0.5250462021455488,0.39381965780096617,27
60641cdc8536a607a60e0612,VA,SS3_D1,1.2237296296296296,0.2894402234218197,0.2365230165338244,27
655f9f56990f2a2d957b1cad,VA,SS5_D3,0.7845333333333332,0.2126843887801106,0.27109668862182695,27
655f9f56990f2a2d957b1cad,VA,SS5_D1,0.7128111111111111,0.1704123016806667,0.2390707706772872,27
