PROLIFIC_PID,Sex,task,measure,condition,value,z_score_within_gender
6786d6d81286c8386e009009,Female,VA,d_prime,SS3_D1,1.246064502480142,-1.0222587220029333
6786d6d81286c8386e009009,Female,VA,mean_rt,SS3_D1,1.961337037037037,2.3733978778832028
674e978e575eccb8dd86167b,Female,VA,d_prime,SS5_D3,0.8685085801739253,-0.13121569742343978
674e978e575eccb8dd86167b,Female,VA,mean_rt,SS5_D3,1.3167777777777776,-0.18481234895917653
674e978e575eccb8dd86167b,Female,VA,d_prime,SS5_D1,1.1024222741766994,
674e978e575eccb8dd86167b,Female,VA,mean_rt,SS5_D1,1.153925925925926,-0.42791243490191516
674e978e575eccb8dd86167b,Female,VA,d_prime,SS3_D3,1.803886441254271,-0.1025751904951822
674e978e575eccb8dd86167b,Female,VA,mean_rt,SS3_D3,1.180111111111111,-0.39646086255610086
674e978e575eccb8dd86167b,Female,VA,d_prime,SS3_D1,2.139723542881604,0.10225622204834604
674e978e575eccb8dd86167b,Female,VA,mean_rt,SS3_D1,1.0691153846153845,-0.519853967947341
5f974c72a0ed8c0f9ce724ea,Male,VA,d_prime,SS5_D3,1.1577449645439442,-0.060805359677727155
5f974c72a0ed8c0f9ce724ea,Male,VA,mean_rt,SS5_D3,1.1341785714285717,-0.4699653218732435
5f974c72a0ed8c0f9ce724ea,Male,VA,d_prime,SS5_D1,1.8313401494860924,0.8063663991741804
5f974c72a0ed8c0f9ce724ea,Male,VA,mean_rt,SS5_D1,1.078892857142857,-0.4269382278411143
5f974c72a0ed8c0f9ce724ea,Male,VA,d_prime,SS3_D3,2.532804316563664,0.4097711378652739
5f974c72a0ed8c0f9ce724ea,Male,VA,mean_rt,SS3_D3,1.147392857142857,-0.19335549578215938
5f974c72a0ed8c0f9ce724ea,Male,VA,d_prime,SS3_D1,2.89131066495837,0.6825611520138652
5f974c72a0ed8c0f9ce724ea,Male,VA,mean_rt,SS3_D1,0.9931111111111112,-0.4737228188508694
6699c7aea5e77f24097879b7,Female,VA,d_prime,SS5_D3,-0.4733936019138985,-2.209466077743327
6699c7aea5e77f24097879b7,Female,VA,mean_rt,SS5_D3,1.1601851851851852,-0.6386546991335909
6699c7aea5e77f24097879b7,Female,VA,d_prime,SS5_D1,0.6594875889217631,
6699c7aea5e77f24097879b7,Female,VA,mean_rt,SS5_D1,1.2975925925925926,0.06089392019701504
6699c7aea5e77f24097879b7,Female,VA,d_prime,SS3_D3,1.3686751773958834,-0.629174921837668
6699c7aea5e77f24097879b7,Female,VA,mean_rt,SS3_D3,1.2750370370370372,-0.08861806246060489
6699c7aea5e77f24097879b7,Female,VA,d_prime,SS3_D1,0.9320551787334328,-1.417385007488707
6699c7aea5e77f24097879b7,Female,VA,mean_rt,SS3_D1,1.361321428571428,0.4276972080906132
676ef830be06454935800ec3,Male,VA,d_prime,SS5_D3,1.967636016058878,1.1892735028172854
676ef830be06454935800ec3,Male,VA,mean_rt,SS5_D3,1.0854444444444442,-0.6060459648992397
676ef830be06454935800ec3,Male,VA,d_prime,SS5_D1,1.2000886025789064,-0.10159909370384593
676ef830be06454935800ec3,Male,VA,mean_rt,SS5_D1,0.9394814814814816,-0.8901937559709923
676ef830be06454935800ec3,Male,VA,d_prime,SS3_D3,3.2288199630120378,1.2674860908436065
676ef830be06454935800ec3,Male,VA,mean_rt,SS3_D3,0.8150000000000001,-1.208545936113904
676ef830be06454935800ec3,Male,VA,d_prime,SS3_D1,2.532804316563664,0.23910445917525835
676ef830be06454935800ec3,Male,VA,mean_rt,SS3_D1,0.8217857142857143,-1.089652083854773
664d46ad7cc1780eecfd0c24,Male,VA,d_prime,SS5_D3,1.1577449645439444,-0.06080535967772681
664d46ad7cc1780eecfd0c24,Male,VA,mean_rt,SS5_D3,1.2913571428571426,-0.031074499495863165
664d46ad7cc1780eecfd0c24,Male,VA,d_prime,SS5_D1,1.606089242065552,0.48237503284904626
664d46ad7cc1780eecfd0c24,Male,VA,mean_rt,SS5_D1,1.067814814814815,-0.46374988919210486
664d46ad7cc1780eecfd0c24,Male,VA,d_prime,SS3_D3,3.571568129257897,1.6898619796545806
664d46ad7cc1780eecfd0c24,Male,VA,mean_rt,SS3_D3,1.3142962962962963,0.31639906796961353
664d46ad7cc1780eecfd0c24,Male,VA,d_prime,SS3_D1,3.571568129257897,1.5240099206279147
664d46ad7cc1780eecfd0c24,Male,VA,mean_rt,SS3_D1,1.0435185185185183,-0.29250393379065864
64143c6c286640f3d1348cf8,Male,VA,d_prime,SS5_D3,0.2695477415109305,-1.4317509605254544
64143c6c286640f3d1348cf8,Male,VA,mean_rt,SS5_D3,1.2051481481481483,-0.271796477309183
64143c6c286640f3d1348cf8,Male,VA,d_prime,SS5_D1,1.3829941271006383,0.16148446709874817
64143c6c286640f3d1348cf8,Male,VA,mean_rt,SS5_D1,0.9485038461538462,-0.8602129865291295
64143c6c286640f3d1348cf8,Male,VA,d_prime,SS3_D3,1.569972747251497,-0.7767467779498477
64143c6c286640f3d1348cf8,Male,VA,mean_rt,SS3_D3,1.0494666666666663,-0.49244054016025807
64143c6c286640f3d1348cf8,Male,VA,d_prime,SS3_D1,1.9920256942057104,-0.42981507461399904
64143c6c286640f3d1348cf8,Male,VA,mean_rt,SS3_D1,0.9968074074074074,-0.4604343216216199
5eec6fe1a0f1c4000a8103b2,Female,VA,d_prime,SS5_D3,1.758615024806716,1.247322978327973
5eec6fe1a0f1c4000a8103b2,Female,VA,mean_rt,SS5_D3,1.3219148148148148,-0.16992400128434376
5eec6fe1a0f1c4000a8103b2,Female,VA,d_prime,SS5_D1,1.8027430907391904,
5eec6fe1a0f1c4000a8103b2,Female,VA,mean_rt,SS5_D1,1.2721607142857143,-0.025634597704410123
5eec6fe1a0f1c4000a8103b2,Female,VA,d_prime,SS3_D3,3.571568129257897,2.0362956965980152
5eec6fe1a0f1c4000a8103b2,Female,VA,mean_rt,SS3_D3,1.3363407407407408,0.11018857145202235
5eec6fe1a0f1c4000a8103b2,Female,VA,d_prime,SS3_D1,3.2288199630120378,1.4726952201244399
5eec6fe1a0f1c4000a8103b2,Female,VA,mean_rt,SS3_D1,0.9718518518518516,-0.8352552978033229
66cfb812269143794dc55575,Male,VA,d_prime,SS5_D3,2.087646756664343,1.3745118627456239
66cfb812269143794dc55575,Male,VA,mean_rt,SS5_D3,1.4711333333333334,0.470915812318522
66cfb812269143794dc55575,Male,VA,d_prime,SS5_D1,1.1718525605643293,-0.14221262079981936
66cfb812269143794dc55575,Male,VA,mean_rt,SS5_D1,1.0902037037037038,-0.38935297217397036
66cfb812269143794dc55575,Male,VA,d_prime,SS3_D3,3.234058831204229,1.2739420600564457
66cfb812269143794dc55575,Male,VA,mean_rt,SS3_D3,1.0355814814814814,-0.5348485130132288
66cfb812269143794dc55575,Male,VA,d_prime,SS3_D1,2.53905900811532,0.24684123940981434
66cfb812269143794dc55575,Male,VA,mean_rt,SS3_D1,1.0343555555555557,-0.32544555918661355
60641cdc8536a607a60e0612,Female,VA,d_prime,SS5_D3,0.2695477415109307,-1.058847090653128
60641cdc8536a607a60e0612,Female,VA,mean_rt,SS5_D3,1.3883185185185185,0.022529629185786056
60641cdc8536a607a60e0612,Female,VA,d_prime,SS5_D1,0.6824145931660605,
60641cdc8536a607a60e0612,Female,VA,mean_rt,SS5_D1,1.4221370370370368,0.4846395067634417
60641cdc8536a607a60e0612,Female,VA,d_prime,SS3_D3,0.8685085801739252,-1.2343697262838864
60641cdc8536a607a60e0612,Female,VA,mean_rt,SS3_D3,1.3332148148148146,0.10005125879963761
60641cdc8536a607a60e0612,Female,VA,d_prime,SS3_D1,1.8038864412542712,-0.3203365370168441
60641cdc8536a607a60e0612,Female,VA,mean_rt,SS3_D1,1.2237296296296296,-0.01847861064122338
655f9f56990f2a2d957b1cad,Female,VA,d_prime,SS5_D3,0.469390206643224,-0.7493441442319033
655f9f56990f2a2d957b1cad,Female,VA,mean_rt,SS5_D3,0.7845333333333332,-1.727382565945091
655f9f56990f2a2d957b1cad,Female,VA,d_prime,SS5_D1,0.4541274108533383,
655f9f56990f2a2d957b1cad,Female,VA,mean_rt,SS5_D1,0.7128111111111111,-1.9287457862460176
655f9f56990f2a2d957b1cad,Female,VA,d_prime,SS3_D3,1.386182589586771,-0.6079911903448557
655f9f56990f2a2d957b1cad,Female,VA,mean_rt,SS3_D3,0.7128518518518518,-1.9117729054764174
655f9f56990f2a2d957b1cad,Female,VA,d_prime,SS3_D1,0.5461187265932749,-1.9030191120693258
655f9f56990f2a2d957b1cad,Female,VA,mean_rt,SS3_D1,0.8244357142857143,-1.3132889915169923
677d1f4f3c247c1a7a6fb57f,Female,VA,d_prime,SS5_D3,0.774189291756948,-0.27729124573136804
677d1f4f3c247c1a7a6fb57f,Female,VA,mean_rt,SS5_D3,0.8646999999999999,-1.4950406153886762
677d1f4f3c247c1a7a6fb57f,Female,VA,d_prime,SS5_D1,1.1164780971684778,
677d1f4f3c247c1a7a6fb57f,Female,VA,mean_rt,SS5_D1,0.963552,-1.075633907090261
677d1f4f3c247c1a7a6fb57f,Female,VA,d_prime,SS3_D3,1.5888126687260014,-0.3628115406027345
677d1f4f3c247c1a7a6fb57f,Female,VA,mean_rt,SS3_D3,0.9751111111111112,-1.0612715915957291
677d1f4f3c247c1a7a6fb57f,Female,VA,d_prime,SS3_D1,2.4461531050590484,0.4878446919113349
677d1f4f3c247c1a7a6fb57f,Female,VA,mean_rt,SS3_D1,0.941396153846154,-0.9340155153253693
60ff8f48909c68ae805ea2ba,Female,VA,d_prime,SS5_D3,0.3702095605755599,-0.9029486454853375
60ff8f48909c68ae805ea2ba,Female,VA,mean_rt,SS5_D3,2.064833333333333,1.9832294835024469
60ff8f48909c68ae805ea2ba,Female,VA,d_prime,SS5_D1,2.201549710061652,
60ff8f48909c68ae805ea2ba,Female,VA,mean_rt,SS5_D1,1.715648148148148,1.4832712682710483
60ff8f48909c68ae805ea2ba,Female,VA,d_prime,SS3_D3,2.031182614618386,0.17245009898736416
60ff8f48909c68ae805ea2ba,Female,VA,mean_rt,SS3_D3,2.3693142857142857,3.460100256878909
60ff8f48909c68ae805ea2ba,Female,VA,d_prime,SS3_D1,3.2288199630120378,1.4726952201244399
60ff8f48909c68ae805ea2ba,Female,VA,mean_rt,SS3_D1,1.7552444444444444,1.70509110421086
655f8b959477c803eb906622,Female,VA,d_prime,SS5_D3,0.5867624642423868,-0.5675656642126352
655f8b959477c803eb906622,Female,VA,mean_rt,SS5_D3,1.6322269230769229,0.729433842976257
655f8b959477c803eb906622,Female,VA,d_prime,SS5_D1,0.6594875889217631,
655f8b959477c803eb906622,Female,VA,mean_rt,SS5_D1,1.389388888888889,0.3732183726622638
655f8b959477c803eb906622,Female,VA,d_prime,SS3_D3,2.485310025471724,0.7219381118445884
655f8b959477c803eb906622,Female,VA,mean_rt,SS3_D3,1.502488888888889,0.6490035543737519
655f8b959477c803eb906622,Female,VA,d_prime,SS3_D1,3.2288199630120378,1.4726952201244399
655f8b959477c803eb906622,Female,VA,mean_rt,SS3_D1,1.2236555555555555,-0.018718814351771574
667998e5c55fe7def1eb7496,Female,VA,d_prime,SS5_D3,1.527954525119504,0.8900910745435358
667998e5c55fe7def1eb7496,Female,VA,mean_rt,SS5_D3,1.4838925925925923,0.2995258885578472
667998e5c55fe7def1eb7496,Female,VA,d_prime,SS5_D1,1.1718525605643293,
667998e5c55fe7def1eb7496,Female,VA,mean_rt,SS5_D1,1.3021666666666667,0.07645658708402658
667998e5c55fe7def1eb7496,Female,VA,d_prime,SS3_D3,1.6335193458110044,-0.3087170671889252
667998e5c55fe7def1eb7496,Female,VA,mean_rt,SS3_D3,1.3377571428571429,0.11478193400625898
667998e5c55fe7def1eb7496,Female,VA,d_prime,SS3_D1,2.256872400428897,0.24966774594596736
667998e5c55fe7def1eb7496,Female,VA,mean_rt,SS3_D1,1.3652464285714283,0.44042500220327985
677f7658861507001fe69579,Female,VA,d_prime,SS5_D3,0.8400638629934964,-0.17526901597929925
677f7658861507001fe69579,Female,VA,mean_rt,SS5_D3,1.346414814814815,-0.09891720974215415
677f7658861507001fe69579,Female,VA,d_prime,SS5_D1,1.6335193458110044,
677f7658861507001fe69579,Female,VA,mean_rt,SS5_D1,1.1816035714285713,-0.33374299859656703
677f7658861507001fe69579,Female,VA,d_prime,SS3_D3,1.569972747251497,-0.3856075902707314
677f7658861507001fe69579,Female,VA,mean_rt,SS3_D3,1.1314481481481482,-0.5542738376031048
677f7658861507001fe69579,Female,VA,d_prime,SS3_D1,0.6594875889217631,-1.7603640567126357
677f7658861507001fe69579,Female,VA,mean_rt,SS3_D1,1.3118592592592593,0.26730375398333217
673d1231929c7a0a6138a5c1,Female,VA,d_prime,SS5_D3,0.1133688623284884,-1.3007267294162475
673d1231929c7a0a6138a5c1,Female,VA,mean_rt,SS5_D3,1.2408851851851852,-0.40476702250278845
673d1231929c7a0a6138a5c1,Female,VA,d_prime,SS5_D1,1.9488374083114115,
673d1231929c7a0a6138a5c1,Female,VA,mean_rt,SS5_D1,1.2375481481481485,-0.14339916123798926
673d1231929c7a0a6138a5c1,Female,VA,d_prime,SS3_D3,1.5617924079751615,-0.39550568993620877
673d1231929c7a0a6138a5c1,Female,VA,mean_rt,SS3_D3,1.2630111111111109,-0.12761788969080806
673d1231929c7a0a6138a5c1,Female,VA,d_prime,SS3_D1,1.0200762327862014,-1.3066257735989921
673d1231929c7a0a6138a5c1,Female,VA,mean_rt,SS3_D1,1.160051851851852,-0.22496973041386376
66c8abe49537b182dcbd2049,Male,VA,d_prime,SS5_D3,0.0,-1.8478019015326357
66c8abe49537b182dcbd2049,Male,VA,mean_rt,SS5_D3,0.8711928571428572,-1.2043021679668793
66c8abe49537b182dcbd2049,Male,VA,d_prime,SS5_D1,1.029697149497323,-0.34668294409189115
66c8abe49537b182dcbd2049,Male,VA,mean_rt,SS5_D1,0.9425192307692308,-0.8800994997171798
66c8abe49537b182dcbd2049,Male,VA,d_prime,SS3_D3,2.217715480016221,0.02148043204227885
66c8abe49537b182dcbd2049,Male,VA,mean_rt,SS3_D3,0.9732555555555557,-0.7252036389587624
66c8abe49537b182dcbd2049,Male,VA,d_prime,SS3_D1,2.6990859622239465,0.4447875914111362
66c8abe49537b182dcbd2049,Male,VA,mean_rt,SS3_D1,1.0023291666666667,-0.44058313093358553
6757688470f9e929a8ea7d90,Male,VA,d_prime,SS5_D3,1.1641291391677808,-0.05095129135976388
6757688470f9e929a8ea7d90,Male,VA,mean_rt,SS5_D3,1.9482222222222223,1.8030944476658433
6757688470f9e929a8ea7d90,Male,VA,d_prime,SS5_D1,1.5617924079751615,0.4186603425724439
6757688470f9e929a8ea7d90,Male,VA,mean_rt,SS5_D1,1.5005555555555556,0.9742212910227627
6757688470f9e929a8ea7d90,Male,VA,d_prime,SS3_D3,1.2475828936708466,-1.1740346830646784
6757688470f9e929a8ea7d90,Male,VA,mean_rt,SS3_D3,1.9400357142857143,2.227525199686063
6757688470f9e929a8ea7d90,Male,VA,d_prime,SS3_D1,1.3686751773958834,-1.2008724349689717
6757688470f9e929a8ea7d90,Male,VA,mean_rt,SS3_D1,1.4892962962962963,1.3101048102098634
5e375b7e76397a6f27f9547f,Female,VA,d_prime,SS5_D3,1.29404083111673,0.5278208360624133
5e375b7e76397a6f27f9547f,Female,VA,mean_rt,SS5_D3,1.1232592592592592,-0.7456747613672458
5e375b7e76397a6f27f9547f,Female,VA,d_prime,SS5_D1,1.8313401494860924,
5e375b7e76397a6f27f9547f,Female,VA,mean_rt,SS5_D1,1.0938571428571426,-0.6322883252064188
5e375b7e76397a6f27f9547f,Female,VA,d_prime,SS3_D3,1.238718140749485,-0.7864211750190356
5e375b7e76397a6f27f9547f,Female,VA,mean_rt,SS3_D3,1.0276153846153846,-0.8910013264929385
5e375b7e76397a6f27f9547f,Female,VA,d_prime,SS3_D1,1.831340149486092,-0.28579080561302234
5e375b7e76397a6f27f9547f,Female,VA,mean_rt,SS3_D1,0.9538214285714286,-0.8937234545619046
66049315b5c325fdaafea8fa,Female,VA,d_prime,SS5_D3,1.1024222741766994,0.2310545410576829
66049315b5c325fdaafea8fa,Female,VA,mean_rt,SS5_D3,1.4746925925925929,0.27286211377465946
66049315b5c325fdaafea8fa,Female,VA,d_prime,SS5_D1,1.8038864412542712,
66049315b5c325fdaafea8fa,Female,VA,mean_rt,SS5_D1,1.583392592592593,1.0332896716165587
66049315b5c325fdaafea8fa,Female,VA,d_prime,SS3_D3,2.201549710061652,0.3785919756811069
66049315b5c325fdaafea8fa,Female,VA,mean_rt,SS3_D3,1.652474074074074,1.1354023851450032
66049315b5c325fdaafea8fa,Female,VA,d_prime,SS3_D1,1.2000886025789064,-1.080111419919937
66049315b5c325fdaafea8fa,Female,VA,mean_rt,SS3_D1,1.519307407407407,0.9400062555587031
65d5d1d59bfc5f7fcbbd742d,Female,VA,d_prime,SS5_D3,0.6824145931660606,-0.41942589965487725
65d5d1d59bfc5f7fcbbd742d,Female,VA,mean_rt,SS5_D3,1.2122592592592591,-0.48773172270378345
65d5d1d59bfc5f7fcbbd742d,Female,VA,d_prime,SS5_D1,1.1024222741766994,
65d5d1d59bfc5f7fcbbd742d,Female,VA,mean_rt,SS5_D1,1.1539629629629629,-0.427786421404855
65d5d1d59bfc5f7fcbbd742d,Female,VA,d_prime,SS3_D3,1.9488374083114115,0.07281351528739816
65d5d1d59bfc5f7fcbbd742d,Female,VA,mean_rt,SS3_D3,1.1288444444444443,-0.5627175944687758
65d5d1d59bfc5f7fcbbd742d,Female,VA,d_prime,SS3_D1,2.836395562396848,0.9788971573824062
65d5d1d59bfc5f7fcbbd742d,Female,VA,mean_rt,SS3_D1,1.0275296296296297,-0.654706178769872
565a3d24c51d430005875042,Female,VA,d_prime,SS5_D3,1.386182589586771,0.6705239683322832
565a3d24c51d430005875042,Female,VA,mean_rt,SS5_D3,1.0734629629629628,-0.8899961993543558
565a3d24c51d430005875042,Female,VA,d_prime,SS5_D1,1.3861825895867712,
565a3d24c51d430005875042,Female,VA,mean_rt,SS5_D1,1.1287,-0.5137402277500416
565a3d24c51d430005875042,Female,VA,d_prime,SS3_D3,2.087646756664343,0.24077094566829965
565a3d24c51d430005875042,Female,VA,mean_rt,SS3_D3,1.075811111111111,-0.7347035895747998
565a3d24c51d430005875042,Female,VA,d_prime,SS3_D1,2.087646756664343,0.036726616581404053
565a3d24c51d430005875042,Female,VA,mean_rt,SS3_D1,0.9901333333333332,-0.7759730220400612
67352f08f3ab886418574a6a,Female,VA,d_prime,SS5_D3,0.2892363843700191,-1.028354607627115
67352f08f3ab886418574a6a,Female,VA,mean_rt,SS5_D3,0.7046555555555556,-1.9588872482112116
67352f08f3ab886418574a6a,Female,VA,d_prime,SS5_D1,-0.5659488219328631,
67352f08f3ab886418574a6a,Female,VA,mean_rt,SS5_D1,0.6847714285714286,-2.0241470044851355
67352f08f3ab886418574a6a,Female,VA,d_prime,SS3_D3,1.5224784561595568,-0.443075038855554
67352f08f3ab886418574a6a,Female,VA,mean_rt,SS3_D3,0.7963346153846155,-1.6410400426156393
67352f08f3ab886418574a6a,Female,VA,d_prime,SS3_D1,1.527954525119504,-0.6675490075524272
67352f08f3ab886418574a6a,Female,VA,mean_rt,SS3_D1,0.8147592592592593,-1.3446673169481222
5dd671942b033b5ec8bc97b4,Male,VA,d_prime,SS5_D3,0.7459611917255681,-0.696399726791448
5dd671942b033b5ec8bc97b4,Male,VA,mean_rt,SS5_D3,1.2445714285714284,-0.16171457614080048
5dd671942b033b5ec8bc97b4,Male,VA,d_prime,SS5_D1,0.6116262379506695,-0.948018438824921
5dd671942b033b5ec8bc97b4,Male,VA,mean_rt,SS5_D1,1.1714285714285713,-0.11944767343737722
5dd671942b033b5ec8bc97b4,Male,VA,d_prime,SS3_D3,1.792183229073417,-0.5029120531994211
5dd671942b033b5ec8bc97b4,Male,VA,mean_rt,SS3_D3,1.2454074074074073,0.10599941604502727
5dd671942b033b5ec8bc97b4,Male,VA,d_prime,SS3_D1,2.217715480016221,-0.15064666805403168
5dd671942b033b5ec8bc97b4,Male,VA,mean_rt,SS3_D1,1.126074074074074,0.0042902578325690315
676d800c5499f924389756b5,Female,VA,d_prime,SS5_D3,0.4626649720902087,-0.7597597478832803
676d800c5499f924389756b5,Female,VA,mean_rt,SS5_D3,1.846262962962963,1.3497608824335519
676d800c5499f924389756b5,Female,VA,d_prime,SS5_D1,0.4982573756221813,
676d800c5499f924389756b5,Female,VA,mean_rt,SS5_D1,1.603448148148148,1.1015259802749924
676d800c5499f924389756b5,Female,VA,d_prime,SS3_D3,1.246064502480142,-0.7775321768818745
676d800c5499f924389756b5,Female,VA,mean_rt,SS3_D3,1.950807407407407,2.102891169682348
676d800c5499f924389756b5,Female,VA,d_prime,SS3_D1,0.9710119085885026,-1.3683647179678684
676d800c5499f924389756b5,Female,VA,mean_rt,SS3_D1,1.915751851851852,2.225576514411926
583d5dd49c5f2a0001b85f40,Female,VA,d_prime,SS5_D3,1.758615024806716,1.247322978327973
583d5dd49c5f2a0001b85f40,Female,VA,mean_rt,SS5_D3,0.9318,-1.3005689536547622
583d5dd49c5f2a0001b85f40,Female,VA,d_prime,SS5_D1,1.5617924079751615,
583d5dd49c5f2a0001b85f40,Female,VA,mean_rt,SS5_D1,0.9113518518518516,-1.2532378339017731
583d5dd49c5f2a0001b85f40,Female,VA,d_prime,SS3_D3,1.5860250547190646,-0.3661845157737473
583d5dd49c5f2a0001b85f40,Female,VA,mean_rt,SS3_D3,0.8780925925925928,-1.375900625872026
583d5dd49c5f2a0001b85f40,Female,VA,d_prime,SS3_D1,2.53905900811532,0.6047506612510771
583d5dd49c5f2a0001b85f40,Female,VA,mean_rt,SS3_D1,0.873125925925926,-1.1553988032217777
5dac4dad5e53cc001499f1f6,Male,VA,d_prime,SS5_D3,1.859209131621516,1.0219149968703454
5dac4dad5e53cc001499f1f6,Male,VA,mean_rt,SS5_D3,1.27975,-0.06348520553372893
5dac4dad5e53cc001499f1f6,Male,VA,d_prime,SS5_D1,2.031182614618386,1.0938113381067127
5dac4dad5e53cc001499f1f6,Male,VA,mean_rt,SS5_D1,1.21975,0.041121496808959025
5dac4dad5e53cc001499f1f6,Male,VA,d_prime,SS3_D3,1.9920256942057104,-0.2566419133560447
5dac4dad5e53cc001499f1f6,Male,VA,mean_rt,SS3_D3,1.217148148148148,0.01969031151897417
5dac4dad5e53cc001499f1f6,Male,VA,d_prime,SS3_D1,3.2679768834247134,1.1484808108791735
5dac4dad5e53cc001499f1f6,Male,VA,mean_rt,SS3_D1,1.0636785714285713,-0.2200268416524542
66972752027327f711a5e612,Male,VA,d_prime,SS5_D3,1.792183229073417,0.9184595211513569
66972752027327f711a5e612,Male,VA,mean_rt,SS5_D3,1.0842222222222222,-0.6094587845435683
66972752027327f711a5e612,Male,VA,d_prime,SS5_D1,1.6335193458110049,0.5218293324685251
66972752027327f711a5e612,Male,VA,mean_rt,SS5_D1,1.0765,-0.43488954669292823
66972752027327f711a5e612,Male,VA,d_prime,SS3_D3,0.7459611917255681,-1.7921938245902687
66972752027327f711a5e612,Male,VA,mean_rt,SS3_D3,1.0965,-0.3487918745801324
66972752027327f711a5e612,Male,VA,d_prime,SS3_D1,1.859209131621516,-0.5941033608926373
66972752027327f711a5e612,Male,VA,mean_rt,SS3_D1,1.0807142857142855,-0.1587820106277228
677f26f141f0ce49707accc6,Male,VA,d_prime,SS5_D3,0.4733936019138982,-1.1171118484866172
677f26f141f0ce49707accc6,Male,VA,mean_rt,SS5_D3,2.02612962962963,2.020635845297552
677f26f141f0ce49707accc6,Male,VA,d_prime,SS5_D1,0.9163282871688344,-0.5097479147290911
677f26f141f0ce49707accc6,Male,VA,mean_rt,SS5_D1,2.0980222222222222,2.959566711320106
677f26f141f0ce49707accc6,Male,VA,d_prime,SS3_D3,1.147433935894406,-1.2974503836288471
677f26f141f0ce49707accc6,Male,VA,mean_rt,SS3_D3,1.8993038461538465,2.1031223966301793
677f26f141f0ce49707accc6,Male,VA,d_prime,SS3_D1,1.5617924079751615,-0.9619948564091887
677f26f141f0ce49707accc6,Male,VA,mean_rt,SS3_D1,1.9460333333333333,2.9521130164361864
67329e974d0c9d4221e4c4ac,Female,VA,d_prime,SS5_D3,1.6335193458110049,1.0535829681249071
67329e974d0c9d4221e4c4ac,Female,VA,mean_rt,SS5_D3,1.9229285714285715,1.5719559387099824
67329e974d0c9d4221e4c4ac,Female,VA,d_prime,SS5_D1,1.3861825895867712,
67329e974d0c9d4221e4c4ac,Female,VA,mean_rt,SS5_D1,1.895851851851852,2.0963899382204807
67329e974d0c9d4221e4c4ac,Female,VA,d_prime,SS3_D3,0.8593300540540564,-1.2454756185027414
67329e974d0c9d4221e4c4ac,Female,VA,mean_rt,SS3_D3,1.6862888888888887,1.2450631250931836
67329e974d0c9d4221e4c4ac,Female,VA,d_prime,SS3_D1,2.4936473961509886,0.547608021856518
67329e974d0c9d4221e4c4ac,Female,VA,mean_rt,SS3_D1,1.667014814814815,1.4189844645770653
6170cb31c3656859cca7cc57,Male,VA,d_prime,SS5_D3,0.2695477415109307,-1.4317509605254544
6170cb31c3656859cca7cc57,Male,VA,mean_rt,SS5_D3,1.0630000000000002,-0.6687177438223739
6170cb31c3656859cca7cc57,Male,VA,d_prime,SS5_D1,0.1362958665727858,-1.6317135157598721
6170cb31c3656859cca7cc57,Male,VA,mean_rt,SS5_D1,0.9743185185185186,-0.7744323992344205
6170cb31c3656859cca7cc57,Male,VA,d_prime,SS3_D3,1.569972747251497,-0.7767467779498477
6170cb31c3656859cca7cc57,Male,VA,mean_rt,SS3_D3,0.9799925925925924,-0.7046274579452781
6170cb31c3656859cca7cc57,Male,VA,d_prime,SS3_D1,2.013171484987115,-0.40365865509906546
6170cb31c3656859cca7cc57,Male,VA,mean_rt,SS3_D1,0.8121423076923076,-1.124320944661581
66eddeb07ae1f7510780b109,Female,VA,d_prime,SS5_D3,2.201549710061652,1.9333112644903203
66eddeb07ae1f7510780b109,Female,VA,mean_rt,SS5_D3,1.481792592592593,0.2934395921399472
66eddeb07ae1f7510780b109,Female,VA,d_prime,SS5_D1,1.246064502480142,
66eddeb07ae1f7510780b109,Female,VA,mean_rt,SS5_D1,1.5752518517777778,1.0055919047105621
66eddeb07ae1f7510780b109,Female,VA,d_prime,SS3_D3,1.6452461624782275,-0.294527777941872
66eddeb07ae1f7510780b109,Female,VA,mean_rt,SS3_D3,1.5184285713928571,0.700695612647524
66eddeb07ae1f7510780b109,Female,VA,d_prime,SS3_D1,1.4652337926855226,-0.746472173698846
66eddeb07ae1f7510780b109,Female,VA,mean_rt,SS3_D1,1.4873964286071428,0.8365269261056093
66f198a897fe47706e8cdfd2,Male,VA,d_prime,SS5_D3,1.0675705238781417,-0.19999094766857287
66f198a897fe47706e8cdfd2,Male,VA,mean_rt,SS5_D3,0.8323153846153845,-1.3128600059371187
66f198a897fe47706e8cdfd2,Male,VA,d_prime,SS5_D1,-0.2284376250428268,-2.1563307243931606
66f198a897fe47706e8cdfd2,Male,VA,mean_rt,SS5_D1,0.7297851851851852,-1.5870018035694637
66f198a897fe47706e8cdfd2,Male,VA,d_prime,SS3_D3,1.3609517559993352,-1.0343278116495411
66f198a897fe47706e8cdfd2,Male,VA,mean_rt,SS3_D3,0.8218333333333333,-1.1876756480600945
66f198a897fe47706e8cdfd2,Male,VA,d_prime,SS3_D1,1.2852214228928174,-1.3041010838969669
66f198a897fe47706e8cdfd2,Male,VA,mean_rt,SS3_D1,1.105407142857143,-0.07000910460990309
668f41cc549b163c5d45534e,Male,VA,d_prime,SS5_D3,1.1024222741766994,-0.1461967536375528
668f41cc549b163c5d45534e,Male,VA,mean_rt,SS5_D3,0.7878518518518518,-1.4370158389048384
